# Generated from ../data/13JUL2013/000.dat
time v v_c
32.905 1.97584 2
32.91 1.9747 2
32.915 1.97389 2
32.92 1.97328 2
32.925 1.97285 2
32.93 1.97252 2
32.935 1.98259 2
32.94 1.97687 2
32.945 1.97547 2
32.95 1.97443 2
32.955 1.9634 2
32.96 1.96838 2
32.965 1.96929 2
32.97 1.96992 2
32.975 1.97041 2
32.98 1.97074 2
32.985 1.971 2
32.99 1.96089 2
32.995 1.96657 2
33 1.96794 2
33.005 1.96896 2
33.01 1.9594 2
33.015 1.96548 2
33.02 1.96715 2
33.025 1.9581 2
33.03 1.95423 2
33.035 1.96172 2
33.04 1.96441 2
33.045 1.96638 2
33.05 1.96781 2
33.055 1.96886 2
33.06 1.95932 2
33.065 1.95514 2
33.07 1.96236 2
33.075 1.9649 2
33.08 1.96672 2
33.085 1.96807 2
33.09 1.96904 2
33.095 1.96976 2
33.1 1.95999 2
33.105 1.96591 2
33.11 1.96747 2
33.115 1.96862 2
33.12 1.96944 2
33.125 1.97005 2
33.13 1.97048 2
33.135 1.96053 2
33.14 1.95601 2
33.145 1.96302 2
33.15 1.96536 2
33.155 1.96708 2
33.16 1.96832 2
33.165 1.96924 2
33.17 1.9596 2
33.175 1.95535 2
33.18 1.96252 2
33.185 1.96501 2
33.19 1.96681 2
33.195 1.96814 2
33.2 1.96909 2
33.205 1.95951 2
33.21 1.95527 2
33.215 1.96248 2
33.22 1.96496 2
33.225 1.96679 2
33.23 1.96811 2
33.235 1.96909 2
33.24 1.96978 2
33.245 1.96002 2
33.25 1.96592 2
33.255 1.96749 2
33.26 1.96862 2
33.265 1.96945 2
33.27 1.97005 2
33.275 1.9705 2
33.28 1.96052 2
33.285 1.95602 2
33.29 1.96301 2
33.295 1.96537 2
33.3 1.96707 2
33.305 1.96833 2
33.31 1.96923 2
33.315 1.95961 2
33.32 1.95534 2
33.325 1.96253 2
33.33 1.965 2
33.335 1.95654 2
33.34 1.96338 2
33.345 1.96564 2
33.35 1.95698 2
33.355 1.95344 2
33.36 1.96113 2
33.365 1.964 2
33.37 1.96607 2
33.375 1.9676 2
33.38 1.9687 2
33.385 1.96952 2
33.39 1.95981 2
33.395 1.96578 2
33.4 1.96737 2
33.405 1.96855 2
33.41 1.96939 2
33.415 1.97002 2
33.42 1.97046 2
33.425 1.96051 2
33.43 1.96628 2
33.435 1.96775 2
33.44 1.96881 2
33.445 1.97988 2
33.45 1.9749 2
33.455 1.97403 2
33.46 1.97338 2
33.465 1.97293 2
33.47 1.97258 2
33.475 1.97235 2
33.48 1.97216 2
33.485 1.98233 2
33.49 1.97668 2
33.495 1.97534 2
33.5 1.97434 2
33.505 1.97363 2
33.51 1.97309 2
33.515 1.97272 2
33.52 1.98272 2
33.525 1.98727 2
33.53 1.99057 2
33.535 1.98271 2
33.54 1.9797 2
33.545 1.98782 2
33.55 1.98069 2
33.555 1.97825 2
33.56 1.97646 2
33.565 1.98545 2
33.57 1.97896 2
33.575 1.97699 2
33.58 1.97553 2
33.585 1.98478 2
33.59 1.97847 2
33.595 1.97663 2
33.6 1.98556 2
33.605 1.98934 2
33.61 1.99207 2
33.615 1.9838 2
33.62 1.9805 2
33.625 1.96782 2
33.63 1.9716 2
33.635 1.97163 2
33.64 1.97163 2
33.645 1.98194 2
33.65 1.9764 2
33.655 1.97512 2
33.66 1.97418 2
33.665 1.98379 2
33.67 1.97775 2
33.675 1.97611 2
33.68 1.97489 2
33.685 1.98431 2
33.69 1.98841 2
33.695 1.98113 2
33.7 1.97855 2
33.705 1.97669 2
33.71 1.97532 2
33.715 1.97434 2
33.72 1.98389 2
33.725 1.98812 2
33.73 1.99119 2
33.735 1.98315 2
33.74 1.98002 2
33.745 1.98805 2
33.75 1.98085 2
33.755 1.97837 2
33.76 1.97654 2
33.765 1.98551 2
33.77 1.98929 2
33.775 1.98177 2
33.78 1.97902 2
33.785 1.97703 2
33.79 1.97557 2
33.795 1.97452 2
33.8 1.97374 2
33.805 1.98347 2
33.81 1.9878 2
33.815 1.98068 2
33.82 1.97823 2
33.825 1.97646 2
33.83 1.97515 2
33.835 1.97421 2
33.84 1.97351 2
33.845 1.98331 2
33.85 1.98768 2
33.855 1.9806 2
33.86 1.97816 2
33.865 1.97641 2
33.87 1.97511 2
33.875 1.97419 2
33.88 1.9735 2
33.885 1.9833 2
33.89 1.98767 2
33.895 1.98059 2
33.9 1.97816 2
33.905 1.97641 2
33.91 1.97511 2
33.915 1.97419 2
33.92 1.97349 2
33.925 1.98329 2
33.93 1.98767 2
33.935 1.99088 2
33.94 1.98291 2
33.945 1.97986 2
33.95 1.98792 2
33.955 1.98077 2
33.96 1.97829 2
33.965 1.98679 2
33.97 1.99021 2
33.975 1.98244 2
33.98 1.97951 2
33.985 1.97739 2
33.99 1.97583 2
33.995 1.97471 2
34 1.97388 2
34.005 1.98357 2
34.01 1.98787 2
34.015 1.98074 2
34.02 1.97827 2
34.025 1.97649 2
34.03 1.96488 2
34.035 1.96948 2
34.04 1.97007 2
34.045 1.97051 2
34.05 1.97082 2
34.055 1.97106 2
34.06 1.97122 2
34.065 1.96106 2
34.07 1.96668 2
34.075 1.96804 2
34.08 1.96902 2
34.085 1.98004 2
34.09 1.97501 2
34.095 1.97411 2
34.1 1.97344 2
34.105 1.96268 2
34.11 1.96786 2
34.115 1.96891 2
34.12 1.96965 2
34.125 1.97021 2
34.13 1.97059 2
34.135 1.9709 2
34.14 1.96081 2
34.145 1.96652 2
34.15 1.96791 2
34.155 1.96894 2
34.16 1.97996 2
34.165 1.97497 2
34.17 1.97407 2
34.175 1.97343 2
34.18 1.96265 2
34.185 1.96786 2
34.19 1.96888 2
34.195 1.96965 2
34.2 1.98048 2
34.205 1.97535 2
34.21 1.97434 2
34.215 1.97363 2
34.22 1.97309 2
34.225 1.97271 2
34.23 1.97242 2
34.235 1.98251 2
34.24 1.97681 2
34.245 1.97543 2
34.25 1.9744 2
34.255 1.97367 2
34.26 1.97312 2
34.265 1.97273 2
34.27 1.97244 2
34.275 1.98252 2
34.28 1.97682 2
34.285 1.97543 2
34.29 1.9744 2
34.295 1.96338 2
34.3 1.96837 2
34.305 1.96928 2
34.31 1.96992 2
34.315 1.98069 2
34.32 1.97549 2
34.325 1.97446 2
34.33 1.97369 2
34.335 1.97315 2
34.34 1.97274 2
34.345 1.97246 2
34.35 1.97224 2
34.355 1.97209 2
34.36 1.97197 2
34.365 1.9719 2
34.37 1.96154 2
34.375 1.96705 2
34.38 1.96829 2
34.385 1.96922 2
34.39 1.98016 2
34.395 1.97512 2
34.4 1.97417 2
34.405 1.9735 2
34.41 1.96271 2
34.415 1.9679 2
34.42 1.96891 2
34.425 1.96967 2
34.43 1.97021 2
34.435 1.97061 2
34.44 1.97089 2
34.445 1.97111 2
34.45 1.97125 2
34.455 1.97138 2
34.46 1.97145 2
34.465 1.9818 2
34.47 1.9763 2
34.475 1.97505 2
34.48 1.97413 2
34.485 1.96318 2
34.49 1.96822 2
34.495 1.96917 2
34.5 1.96984 2
34.505 1.98063 2
34.51 1.97544 2
34.515 1.97443 2
34.52 1.97367 2
34.525 1.97314 2
34.53 1.97273 2
34.535 1.97245 2
34.54 1.97223 2
34.545 1.98238 2
34.55 1.97671 2
34.555 1.97535 2
34.56 1.97434 2
34.565 1.97363 2
34.57 1.97309 2
34.575 1.97271 2
34.58 1.98271 2
34.585 1.97697 2
34.59 1.97552 2
34.595 1.97449 2
34.6 1.97371 2
34.605 1.97317 2
34.61 1.97275 2
34.615 1.97247 2
34.62 1.98253 2
34.625 1.98713 2
34.63 1.98018 2
34.635 1.97788 2
34.64 1.97618 2
34.645 1.97497 2
34.65 1.97406 2
34.655 1.97342 2
34.66 1.98322 2
34.665 1.98764 2
34.67 1.98055 2
34.675 1.97815 2
34.68 1.98667 2
34.685 1.97986 2
34.69 1.97763 2
34.695 1.97602 2
34.7 1.98512 2
34.705 1.98901 2
34.71 1.98155 2
34.715 1.97888 2
34.72 1.97691 2
34.725 1.9755 2
34.73 1.97445 2
34.735 1.97371 2
34.74 1.98343 2
34.745 1.98779 2
34.75 1.98066 2
34.755 1.97823 2
34.76 1.97644 2
34.765 1.97515 2
34.77 1.9742 2
34.775 1.97352 2
34.78 1.9833 2
34.785 1.98769 2
34.79 1.99087 2
34.795 1.98292 2
34.8 1.97986 2
34.805 1.98793 2
34.81 1.98076 2
34.815 1.9783 2
34.82 1.98678 2
34.825 1.99023 2
34.83 1.99272 2
34.835 1.98427 2
34.84 1.98084 2
34.845 1.98865 2
34.85 1.98128 2
34.855 1.97868 2
34.86 1.98705 2
34.865 1.99043 2
34.87 1.99286 2
34.875 1.98437 2
34.88 1.98092 2
34.885 1.97842 2
34.89 1.98686 2
34.895 1.98 2
34.9 1.97773 2
34.905 1.98638 2
34.91 1.98992 2
34.915 1.98223 2
34.92 1.97935 2
34.925 1.97728 2
34.93 1.98603 2
34.935 1.9794 2
34.94 1.97729 2
34.945 1.98606 2
34.95 1.98968 2
34.955 1.99234 2
34.96 1.98398 2
34.965 1.98064 2
34.97 1.98848 2
34.975 1.99147 2
34.98 1.98334 2
34.985 1.98018 2
34.99 1.98815 2
34.995 1.99122 2
35 1.99344 2
35.005 1.9848 2
35.01 1.99151 2
35.015 1.99367 2
35.02 1.98494 2
35.025 1.98135 2
35.03 1.989 2
35.035 1.99184 2
35.04 1.98361 2
35.045 1.98038 2
35.05 1.97801 2
35.055 1.98658 2
35.06 1.99006 2
35.065 1.98233 2
35.07 1.97943 2
35.075 1.98762 2
35.08 1.98053 2
35.085 1.97814 2
35.09 1.97637 2
35.095 1.96482 2
35.1 1.96942 2
35.105 1.97004 2
35.11 1.97047 2
35.115 1.98109 2
35.12 1.97578 2
35.125 1.97467 2
35.13 1.97385 2
35.135 1.97327 2
35.14 1.97282 2
35.145 1.97252 2
35.15 1.97228 2
35.155 1.96184 2
35.16 1.96725 2
35.165 1.96846 2
35.17 1.95903 2
35.175 1.96522 2
35.18 1.96696 2
35.185 1.96825 2
35.19 1.96917 2
35.195 1.96986 2
35.2 1.96006 2
35.205 1.95568 2
35.21 1.95247 2
35.215 1.96044 2
35.22 1.96348 2
35.225 1.95543 2
35.23 1.96258 2
35.235 1.96505 2
35.24 1.96684 2
35.245 1.95788 2
35.25 1.96436 2
35.255 1.96635 2
35.26 1.96779 2
35.265 1.96885 2
35.27 1.96961 2
35.275 1.97018 2
35.28 1.96029 2
35.285 1.96613 2
35.29 1.96763 2
35.295 1.97902 2
35.3 1.98456 2
35.305 1.97832 2
35.31 1.9765 2
35.315 1.9752 2
35.32 1.97423 2
35.325 1.97354 2
35.33 1.97302 2
35.335 1.97266 2
35.34 1.98266 2
35.345 1.98722 2
35.35 1.99053 2
35.355 1.98267 2
35.36 1.98995 2
35.365 1.99254 2
35.37 1.98411 2
35.375 1.99102 2
35.38 1.9933 2
35.385 1.99497 2
35.39 1.99617 2
35.395 1.99706 2
35.4 2.00798 2
35.405 2.00293 2
35.41 2.00197 2
35.415 2.01158 2
35.42 2.00553 2
35.425 2.00389 2
35.43 2.00267 2
35.435 2.0018 2
35.44 2.00115 2
35.445 2.0007 2
35.45 2.01063 2
35.455 2.00486 2
35.46 2.00338 2
35.465 2.01261 2
35.47 2.01656 2
35.475 2.00918 2
35.48 2.00652 2
35.485 2.00461 2
35.49 2.0032 2
35.495 2.00219 2
35.5 2.00143 2
35.505 2.0009 2
35.51 2.0005 2
35.515 2.01051 2
35.52 2.00475 2
35.525 2.00332 2
35.53 2.00225 2
35.535 2.0015 2
35.54 2.00093 2
35.545 2.00054 2
35.55 2.01052 2
35.555 2.00477 2
35.56 2.00332 2
35.565 2.00227 2
35.57 2.01178 2
35.575 2.01598 2
35.58 2.00873 2
35.585 2.00622 2
35.59 2.00437 2
35.595 2.01333 2
35.6 2.0068 2
35.605 2.00481 2
35.61 2.00335 2
35.615 2.01258 2
35.62 2.00626 2
35.625 2.00442 2
35.63 2.00306 2
35.635 2.00208 2
35.64 2.00136 2
35.645 1.99056 2
35.65 1.99571 2
35.655 1.98645 2
35.66 1.98242 2
35.665 1.97951 2
35.67 1.97738 2
35.675 1.98612 2
35.68 1.98973 2
35.685 1.99238 2
35.69 1.984 2
35.695 1.99095 2
35.7 1.98296 2
35.705 1.9799 2
35.71 1.97766 2
35.715 1.98633 2
35.72 1.98988 2
35.725 1.99249 2
35.73 1.99436 2
35.735 1.98547 2
35.74 1.992 2
35.745 1.99403 2
35.75 1.99549 2
35.755 1.99657 2
35.76 1.99734 2
35.765 1.98764 2
35.77 1.98329 2
35.775 1.96986 2
35.78 1.9628 2
35.785 1.96797 2
35.79 1.96897 2
35.795 1.98001 2
35.8 1.98528 2
35.805 1.98914 2
35.81 1.99193 2
35.815 1.9837 2
35.82 1.98043 2
35.825 1.97806 2
35.83 1.97632 2
35.835 1.97507 2
35.84 1.97414 2
35.845 1.98377 2
35.85 1.98802 2
35.855 1.99114 2
35.86 1.99339 2
35.865 1.99504 2
35.87 2.00652 2
35.875 2.00186 2
35.88 2.00119 2
35.885 2.00073 2
35.89 2.00037 2
35.895 1.98984 2
35.9 1.9849 2
35.905 1.98132 2
35.91 1.98897 2
35.915 1.98154 2
35.92 1.97885 2
35.925 1.9872 2
35.93 1.99051 2
35.935 1.98266 2
35.94 1.97967 2
35.945 1.96722 2
35.95 1.96088 2
35.955 1.96657 2
35.96 1.96794 2
35.965 1.96896 2
35.97 1.97998 2
35.975 1.97498 2
35.98 1.97408 2
35.985 1.97343 2
35.99 1.97294 2
35.995 1.97261 2
36 1.96206 2
36.005 1.95714 2
36.01 1.95354 2
36.015 1.95093 2
36.02 1.94901 2
36.025 1.94763 2
36.03 1.94661 2
36.035 1.94588 2
36.04 1.95562 2
36.045 1.9497 2
36.05 1.94812 2
36.055 1.94698 2
36.06 1.93585 2
36.065 1.93051 2
36.07 1.92659 2
36.075 1.92376 2
36.08 1.92168 2
36.085 1.93047 2
36.09 1.92382 2
36.095 1.93203 2
36.1 1.92496 2
36.105 1.93286 2
36.11 1.92556 2
36.115 1.92301 2
36.12 1.92113 2
36.125 1.91978 2
36.13 1.91878 2
36.135 1.91807 2
36.14 1.91754 2
36.145 1.91716 2
36.15 1.90659 2
36.155 1.91194 2
36.16 1.91307 2
36.165 1.91391 2
36.17 1.9145 2
36.175 1.90467 2
36.18 1.90023 2
36.185 1.9073 2
36.19 1.90969 2
36.195 1.91145 2
36.2 1.91271 2
36.205 1.92394 2
36.21 1.91906 2
36.215 1.91828 2
36.22 1.91768 2
36.225 1.91727 2
36.23 1.91695 2
36.235 1.91674 2
36.24 1.91656 2
36.245 1.92674 2
36.25 1.93139 2
36.255 1.9348 2
36.26 1.93726 2
36.265 1.93907 2
36.27 1.94037 2
36.275 1.94134 2
36.28 1.94203 2
36.285 1.93226 2
36.29 1.93816 2
36.295 1.93973 2
36.3 1.93056 2
36.305 1.93694 2
36.31 1.93882 2
36.315 1.9505 2
36.32 1.95624 2
36.325 1.96044 2
36.33 1.96348 2
36.335 1.96571 2
36.34 1.95704 2
36.345 1.95348 2
36.35 1.95087 2
36.355 1.95927 2
36.36 1.95234 2
36.365 1.96035 2
36.37 1.96341 2
36.375 1.95538 2
36.38 1.96254 2
36.385 1.96503 2
36.39 1.96682 2
36.395 1.96815 2
36.4 1.9691 2
36.405 1.96981 2
36.41 1.96002 2
36.415 1.95565 2
36.42 1.95245 2
36.425 1.96043 2
36.43 1.95318 2
36.435 1.96096 2
36.44 1.95357 2
36.445 1.95096 2
36.45 1.94903 2
36.455 1.94765 2
36.46 1.94662 2
36.465 1.94589 2
36.47 1.94534 2
36.475 1.94496 2
36.48 1.94466 2
36.485 1.93418 2
36.49 1.93956 2
36.495 1.93046 2
36.5 1.92656 2
36.505 1.93402 2
36.51 1.9367 2
36.515 1.92838 2
36.52 1.92504 2
36.525 1.92263 2
36.53 1.92086 2
36.535 1.92987 2
36.54 1.92338 2
36.545 1.92142 2
36.55 1.91998 2
36.555 1.91894 2
36.56 1.91817 2
36.565 1.92791 2
36.57 1.92196 2
36.575 1.92039 2
36.58 1.92951 2
36.585 1.92314 2
36.59 1.93151 2
36.595 1.93489 2
36.6 1.92704 2
36.605 1.92409 2
36.61 1.92192 2
36.615 1.92036 2
36.62 1.92949 2
36.625 1.92312 2
36.63 1.92122 2
36.635 1.93013 2
36.64 1.93386 2
36.645 1.9366 2
36.65 1.93857 2
36.655 1.94003 2
36.66 1.93078 2
36.665 1.92682 2
36.67 1.9239 2
36.675 1.9218 2
36.68 1.93054 2
36.685 1.92389 2
36.69 1.92178 2
36.695 1.93054 2
36.7 1.92387 2
36.705 1.93206 2
36.71 1.93527 2
36.715 1.92734 2
36.72 1.93457 2
36.725 1.92683 2
36.73 1.92391 2
36.735 1.92181 2
36.74 1.93055 2
36.745 1.9239 2
36.75 1.92178 2
36.755 1.93054 2
36.76 1.93416 2
36.765 1.93681 2
36.77 1.93873 2
36.775 1.92986 2
36.78 1.93641 2
36.785 1.92816 2
36.79 1.92489 2
36.795 1.93281 2
36.8 1.93581 2
36.805 1.92773 2
36.81 1.93486 2
36.815 1.92704 2
36.82 1.93435 2
36.825 1.93696 2
36.83 1.92855 2
36.835 1.92518 2
36.84 1.92272 2
36.845 1.92094 2
36.85 1.91962 2
36.855 1.92897 2
36.86 1.92273 2
36.865 1.92095 2
36.87 1.91963 2
36.875 1.91869 2
36.88 1.92827 2
36.885 1.92224 2
36.89 1.92057 2
36.895 1.90909 2
36.9 1.91374 2
36.905 1.9144 2
36.91 1.92514 2
36.915 1.93025 2
36.92 1.92366 2
36.925 1.93191 2
36.93 1.92487 2
36.935 1.93279 2
36.94 1.9358 1
36.945 1.92772 1
36.95 1.91428 1
36.955 1.91754 1
36.96 1.90686 1
36.965 1.91213 1
36.97 1.90292 1
36.975 1.89898 1
36.98 1.89609 1
36.985 1.894 1
36.99 1.89246 1
36.995 1.89136 1
37 1.89053 1
37.005 1.87967 1
37.01 1.86419 1
37.015 1.86597 1
37.02 1.85421 1
37.025 1.84842 1
37.03 1.84417 1
37.035 1.83081 1
37.04 1.82381 1
37.045 1.82901 1
37.05 1.81975 1
37.055 1.81577 1
37.06 1.81285 1
37.065 1.81074 1
37.07 1.7989 1
37.075 1.79304 1
37.08 1.77847 1
37.085 1.7809 1
37.09 1.76962 1
37.095 1.75388 1
37.1 1.74515 1
37.105 1.7388 1
37.11 1.73416 1
37.115 1.7308 1
37.12 1.72833 1
37.125 1.71626 1
37.13 1.7102 1
37.135 1.7058 1
37.14 1.6923 1
37.145 1.68522 1
37.15 1.68005 1
37.155 1.6763 1
37.16 1.66326 1
37.165 1.66681 1
37.17 1.66664 1
37.175 1.66653 1
37.18 1.65615 1
37.185 1.65134 1
37.19 1.63754 1
37.195 1.64054 1
37.2 1.62967 1
37.205 1.61423 1
37.21 1.60572 1
37.215 1.60981 1
37.22 1.59975 1
37.225 1.59518 1
37.23 1.59184 1
37.235 1.58942 1
37.24 1.58764 1
37.245 1.57607 1
37.25 1.57037 1
37.255 1.56624 1
37.26 1.55293 1
37.265 1.54599 1
37.27 1.54092 1
37.275 1.53725 1
37.28 1.52427 1
37.285 1.52786 1
37.29 1.51743 1
37.295 1.52287 1
37.3 1.52408 1
37.305 1.51469 1
37.31 1.5003 1
37.315 1.50286 1
37.32 1.50196 1
37.325 1.49103 1
37.33 1.48581 1
37.335 1.48202 1
37.34 1.48952 1
37.345 1.47169 1
37.35 1.47446 1
37.355 1.47375 1
37.36 1.46293 1
37.365 1.45781 1
37.37 1.45406 1
37.375 1.45135 1
37.38 1.44936 1
37.385 1.44792 1
37.39 1.43657 1
37.395 1.43107 1
37.4 1.43733 1
37.405 1.42887 1
37.41 1.42544 1
37.415 1.42296 1
37.42 1.42114 1
37.425 1.41982 1
37.43 1.40857 1
37.435 1.40312 1
37.44 1.39915 1
37.445 1.39626 1
37.45 1.39415 1
37.455 1.39262 1
37.46 1.38121 1
37.465 1.37566 1
37.47 1.38188 1
37.475 1.3734 1
37.48 1.36995 1
37.485 1.36746 1
37.49 1.36562 1
37.495 1.35402 1
37.5 1.35858 1
37.505 1.34888 1
37.51 1.34455 1
37.515 1.34141 1
37.52 1.32883 1
37.525 1.3327 1
37.53 1.33277 1
37.535 1.33283 1
37.54 1.32257 1
37.545 1.31786 1
37.55 1.31441 1
37.555 1.3222 1
37.56 1.31483 1
37.565 1.30193 1
37.57 1.30556 1
37.575 1.29518 1
37.58 1.30064 1
37.585 1.29159 1
37.59 1.28774 1
37.595 1.28494 1
37.6 1.2829 1
37.605 1.28142 1
37.61 1.28032 1
37.615 1.27954 1
37.62 1.26867 1
37.625 1.26351 1
37.63 1.25974 1
37.635 1.26729 1
37.64 1.25975 1
37.645 1.25701 1
37.65 1.24472 1
37.655 1.24881 1
37.66 1.24903 1
37.665 1.23891 1
37.67 1.24457 1
37.675 1.23566 1
37.68 1.23191 1
37.685 1.22919 1
37.69 1.2272 1
37.695 1.22576 1
37.7 1.21441 1
37.705 1.21919 1
37.71 1.21991 1
37.715 1.22045 1
37.72 1.21055 1
37.725 1.21638 1
37.73 1.20758 1
37.735 1.20393 1
37.74 1.20126 1
37.745 1.20961 1
37.75 1.20265 1
37.755 1.20034 1
37.76 1.19864 1
37.765 1.18713 1
37.77 1.19177 1
37.775 1.19241 1
37.78 1.19287 1
37.785 1.18292 1
37.79 1.17842 1
37.795 1.18543 1
37.8 1.17749 1
37.805 1.17447 1
37.81 1.17226 1
37.815 1.17066 1
37.82 1.15919 1
37.825 1.1536 1
37.83 1.1598 1
37.835 1.16158 1
37.84 1.15258 1
37.845 1.14878 1
37.85 1.14601 1
37.855 1.15428 1
37.86 1.15755 1
37.865 1.14965 1
37.87 1.14664 1
37.875 1.14445 1
37.88 1.14285 1
37.885 1.14169 1
37.89 1.13056 1
37.895 1.1252 1
37.9 1.13157 1
37.905 1.13348 1
37.91 1.13485 1
37.915 1.13587 1
37.92 1.1366 1
37.925 1.12685 1
37.93 1.12249 1
37.935 1.12961 1
37.94 1.13204 1
37.945 1.13382 1
37.95 1.12481 1
37.955 1.12102 1
37.96 1.11824 1
37.965 1.11622 1
37.97 1.11475 1
37.975 1.11368 1
37.98 1.11289 1
37.985 1.11233 1
37.99 1.11191 1
37.995 1.10133 1
38 1.09635 1
38.005 1.10303 1
38.01 1.10513 1
38.015 1.10668 1
38.02 1.10779 1
38.025 1.10861 1
38.03 1.09892 1
38.035 1.09461 1
38.04 1.09146 1
38.045 1.08918 1
38.05 1.0875 1
38.055 1.08629 1
38.06 1.0854 1
38.065 1.09505 1
38.07 1.09932 1
38.075 1.10244 1
38.08 1.10471 1
38.085 1.10637 1
38.09 1.10757 1
38.095 1.10845 1
38.1 1.0988 1
38.105 1.09453 1
38.11 1.0914 1
38.115 1.08914 1
38.12 1.08748 1
38.125 1.08628 1
38.13 1.08539 1
38.135 1.08476 1
38.14 1.08429 1
38.145 1.08395 1
38.15 1.0837 1
38.155 1.08353 1
38.16 1.0731 1
38.165 1.06827 1
38.17 1.06473 1
38.175 1.06217 1
38.18 1.06029 1
38.185 1.05893 1
38.19 1.05793 1
38.195 1.05721 1
38.2 1.05668 1
38.205 1.0563 1
38.21 1.05601 1
38.215 1.05581 1
38.22 1.05566 1
38.225 1.05555 1
38.23 1.05547 1
38.235 1.05542 1
38.24 1.05537 1
38.245 1.05535 1
38.25 1.05532 1
38.255 1.05531 1
38.26 1.05529 1
38.265 1.05529 1
38.27 1.05527 1
38.275 1.05528 1
38.28 1.05527 1
38.285 1.05527 1
38.29 1.05526 1
38.295 1.05527 1
38.3 1.05526 1
38.305 1.05527 1
38.31 1.05526 1
38.315 1.05526 1
38.32 1.05526 1
38.325 1.05526 1
38.33 1.05526 1
38.335 1.05526 1
38.34 1.04497 1
38.345 1.04023 1
38.35 1.03677 1
38.355 1.03425 1
38.36 1.03241 1
38.365 1.03108 1
38.37 1.0301 1
38.375 1.0294 1
38.38 1.02887 1
38.385 1.0285 1
38.39 1.02822 1
38.395 1.02803 1
38.4 1.02788 1
38.405 1.02778 1
38.41 1.01741 1
38.415 1.01261 1
38.42 1.00911 1
38.425 1.00656 1
38.43 1.0047 1
38.435 1.01364 1
38.44 1.0174 1
38.445 1.02014 1
38.45 1.02213 1
38.455 1.02359 1
38.46 1.02465 1
38.465 1.02542 1
38.47 1.02598 1
38.475 1.02639 1
38.48 1.02669 1
38.485 1.02691 1
38.49 1.02706 1
38.495 1.0169 1
38.5 1.01223 1
38.505 1.01912 1
38.51 1.02139 1
38.515 1.02305 1
38.52 1.02425 1
38.525 1.02514 1
38.53 1.02577 1
38.535 1.02624 1
38.54 1.02658 1
38.545 1.01654 1
38.55 1.01197 1
38.555 1.00865 1
38.56 1.00622 1
38.565 1.00446 1
38.57 1.00317 1
38.575 1.00224 1
38.58 1.00155 1
38.585 1.00106 1
38.59 1.01098 1
38.595 1.01547 1
38.6 1.00844 1
38.605 1.00608 1
38.61 1.00435 1
38.615 1.0031 1
38.62 1.00217 1
38.625 1.00151 1
38.63 1.00102 1
38.635 1.00067 1
38.64 1.00041 1
38.645 1.00023 1
38.65 1.00009 1
38.655 0.999992 1
38.66 0.999913 1
38.665 0.999866 1
38.67 0.999822 1
38.675 0.999799 1
38.68 0.999773 1
38.685 0.989477 1
38.69 0.984714 1
38.695 0.99154 1
38.7 0.993756 1
38.705 0.995381 1
38.71 0.996554 1
38.715 0.987133 1
38.72 0.983006 1
38.725 0.980009 1
38.73 0.977816 1
38.735 0.986515 1
38.74 0.990096 1
38.745 0.992714 1
38.75 0.994611 1
38.755 0.996004 1
38.76 0.986722 1
38.765 0.982716 1
38.77 0.979788 1
38.775 0.977665 1
38.78 0.986395 1
38.785 0.990018 1
38.79 0.982361 1
38.795 0.97954 1
38.8 0.977474 1
38.805 0.975979 1
38.81 0.985167 1
38.815 0.989123 1
38.82 0.991996 1
38.825 0.983812 1
38.83 0.980587 1
38.835 0.978247 1
38.84 0.976533 1
38.845 0.975293 1
38.85 0.974381 1
38.855 0.973726 1
38.86 0.973239 1
38.865 0.972894 1
38.87 0.972633 1
38.875 0.972453 1
38.88 0.972312 1
38.885 0.982505 1
38.89 0.976888 1
38.895 0.975553 1
38.9 0.97457 1
38.905 0.973864 1
38.91 0.973339 1
38.915 0.972967 1
38.92 0.972686 1
38.925 0.972492 1
38.93 0.97234 1
38.935 0.972239 1
38.94 0.972156 1
38.945 0.972105 1
38.95 0.982345 1
38.955 0.976781 1
38.96 0.975465 1
38.965 0.974515 1
38.97 0.973814 1
38.975 0.973313 1
38.98 0.972939 1
38.985 0.972675 1
38.99 0.972474 1
38.995 0.972337 1
39 0.972227 1
39.005 0.972157 1
39.01 0.972096 1
39.015 0.982347 1
39.02 0.976773 1
39.025 0.975469 1
39.03 0.974509 1
39.035 0.973819 1
39.04 0.973307 1
39.045 0.962657 1
39.05 0.967922 1
39.055 0.969021 1
39.06 0.969811 1
39.065 0.970397 1
39.07 0.970814 1
39.075 0.971128 1
39.08 0.971346 1
39.085 0.971515 1
39.09 0.971629 1
39.095 0.971721 1
39.1 0.971779 1
39.105 0.961544 1
39.11 0.956826 1
39.115 0.963683 1
39.12 0.965923 1
39.125 0.967565 1
39.13 0.968751 1
39.135 0.969625 1
39.14 0.970251 1
39.145 0.970718 1
39.15 0.971048 1
39.155 0.971298 1
39.16 0.97147 1
39.165 0.961319 1
39.17 0.956661 1
39.175 0.963564 1
39.18 0.965836 1
39.185 0.967501 1
39.19 0.968705 1
39.195 0.969591 1
39.2 0.970227 1
39.205 0.9707 1
39.21 0.971035 1
39.215 0.971288 1
39.22 0.971463 1
39.225 0.961314 1
39.23 0.956658 1
39.235 0.963561 1
39.24 0.965834 1
39.245 0.9675 1
39.25 0.968703 1
39.255 0.959304 1
39.26 0.965479 1
