# Generated from ../data/13JUL2013/024.dat
freq T_s gyro_x steer steer_rate v
52.397 1 0.0137212 0.00830889 0.417661 0.00580922
52.4168 1 0.0121029 0.00518712 0.274058 0.00171542
52.4366 1 0.0161403 0.00338972 0.186474 0.000531098
52.4564 1 0.0208664 0.00194943 0.168508 0.000826798
52.4762 1 0.0167452 0.00650776 0.349344 0.00232116
52.496 1 0.0312044 0.00552776 0.297969 0.00268261
52.5158 1 0.0202156 0.00192659 0.1025 0.000253141
52.5357 1 0.0147309 0.0019639 0.0913887 0.00034363
52.5555 1 0.0135771 0.00323198 0.141352 0.000559393
52.5753 1 0.0444871 0.00744167 0.367919 0.000309313
52.5951 1 0.0281284 0.000445145 0.0860842 0.000194463
52.6149 1 0.0168258 0.00508764 0.268306 1.8774e-05
52.6347 1 0.0238906 0.00195623 0.130751 5.39594e-06
52.6545 1 0.0224081 0.00280934 0.162707 6.96885e-05
52.6743 1 0.00797047 0.00576913 0.291202 0.000142201
52.6941 1 0.0195193 0.00646451 0.358264 0.000407265
52.7139 1 0.0420431 0.0157488 1.20893 0.00256484
52.7338 1 0.0168818 0.025206 1.41267 0.00256348
52.7536 1 0.0165814 0.00867469 0.451725 0.000327095
52.7734 1 0.00400277 0.00477303 0.267382 0.00019151
52.7932 1 0.0108887 0.00324155 0.264653 0.000154958
52.813 1 0.0435679 0.0100751 0.574166 0.00178867
52.8328 1 0.0152612 0.0163213 0.921335 0.00523308
52.8526 1 0.028953 0.00457072 0.287694 0.000945951
52.8724 1 0.0148905 0.00415691 0.223241 0.00124498
52.8922 1 0.0103679 0.0027998 0.147105 0.00155416
52.912 1 0.0122637 0.0011267 0.0305262 0.00153706
52.9319 1 0.182991 0.0430252 2.02028 0.0110151
52.9517 1 0.384688 0.00138175 0.476196 0.00861561
52.9715 1 0.0709654 0.00766065 0.430537 0.0050682
52.9913 1 0.00709155 0.00802047 0.433076 0.00252567
53.0111 1 0.0189477 0.00177315 0.0949769 0.000343379
53.0309 1 0.0161903 0.00472796 0.243671 0.00100554
53.0507 1 0.0349143 0.00795387 0.479556 0.00600874
53.0705 1 0.0191585 0.000970871 0.066831 0.00211857
53.0903 1 0.0178419 0.00268094 0.1442 0.00162379
53.1101 1 0.0302001 0.00307403 0.160553 0.00295717
53.1299 1 0.0344672 0.0033249 0.170647 0.00340089
53.1498 1 0.0333383 0.00290405 0.157432 0.00097583
53.1696 1 0.00892436 0.00203307 0.0908976 0.00203992
53.1894 1 0.0133407 0.00192489 0.163798 0.00201759
53.2092 1 0.01637 0.00543674 0.298347 0.00316411
53.229 1 0.0218085 0.00259895 0.141854 0.0012962
53.2488 1 0.0264914 0.00226656 0.12251 0.00154828
53.2686 1 0.00412777 0.00699362 0.368358 0.00234254
53.2884 1 0.112554 0.00560089 0.198854 0.00447375
53.3082 1 0.0371248 0.00477744 0.205016 0.00347241
53.328 1 0.0254688 0.00358056 0.165981 0.00260952
53.3479 1 0.0537978 0.00265127 0.0582472 0.00390646
53.3677 1 0.0308495 0.00789016 0.42855 0.00128163
53.3875 1 0.0132078 0.00702188 0.37119 0.00590219
53.4073 1 0.147322 0.0140632 0.67939 0.0124344
53.4271 1 0.0311031 0.00182565 0.147783 0.00229228
53.4469 1 0.0260782 0.00412662 0.208219 0.00166577
53.4667 1 0.0112359 0.00189181 0.182054 0.000798345
53.4865 1 0.0291384 0.0159447 0.899831 0.00818758
53.5063 1 0.0173075 0.00308655 0.15288 0.00393532
53.5261 1 0.0204202 0.00842857 0.446018 0.00395056
53.546 1 0.0412241 0.00253535 0.193036 0.00181789
53.5658 1 0.0173994 0.00289956 0.136765 0.00367184
53.5856 1 0.0106282 0.00375405 0.288388 0.00514699
53.6054 1 0.0660525 0.0159525 0.849549 0.00586112
53.6252 1 0.0365413 0.000759292 0.0769145 0.0022995
53.645 1 0.0244819 0.00282613 0.146229 0.0017855
53.6648 1 0.0381162 0.00407863 0.210823 0.00448332
53.6846 1 0.0533487 0.00419619 0.205009 0.000838612
53.7044 1 0.0825823 0.00857567 0.420395 0.0166905
53.7242 1 0.0634193 0.00680745 0.48104 0.0033239
53.7441 1 0.0944342 0.0136344 0.665953 0.0325778
53.7639 1 0.0222021 0.014448 0.899325 0.0232722
53.7837 1 0.0793154 0.0220955 1.25996 0.011224
53.8035 1 0.0937099 0.011234 0.862268 0.0243919
53.8233 1 0.0319625 0.00822523 0.39954 0.0123436
53.8431 1 0.0354443 0.00141196 0.0472204 0.00353966
53.8629 1 0.0272135 0.00630166 0.347275 0.0040822
53.8827 1 0.0313681 0.0042641 0.306109 0.00384225
53.9025 1 0.0229114 0.00490532 0.280462 0.00322137
53.9223 1 0.0267839 0.00340467 0.161934 0.00117708
53.9422 1 0.0256873 0.00740956 0.402581 0.00509516
53.962 1 0.0206401 0.00662266 0.376073 0.00323497
53.9818 1 0.0457291 0.00133164 0.0663215 0.00331989
54.0016 1 0.0304202 0.00208986 0.125552 0.00199003
54.0214 1 0.0235038 0.00320933 0.207976 0.000834535
54.0412 1 0.0158138 0.00442634 0.253189 0.00269697
54.061 1 0.00742909 0.000263053 0.0187344 0.00470629
54.0808 1 0.0134143 0.00241247 0.124958 0.00224997
54.1006 1 0.00680766 0.00217426 0.105175 0.0019241
54.1204 1 0.0895142 0.0143385 1.0286 0.0085106
54.1402 1 0.0152161 0.00467779 0.274103 0.00247494
54.1601 1 0.00903615 0.00275544 0.163259 0.00428243
54.1799 1 0.0118736 0.00156103 0.0853736 0.00246847
54.1997 1 0.0157602 0.00124507 0.0781372 0.00893767
54.2195 1 0.0298982 0.0143942 0.801284 0.0612591
54.2393 1 0.0118593 0.00296667 0.155181 0.00627971
54.2591 1 0.029241 0.00802142 0.339107 0.0157914
54.2789 1 0.0176151 0.00071929 0.0181381 0.00201017
54.2987 1 0.010924 0.00244708 0.123798 0.00445407
54.3185 1 0.0289203 0.00209009 0.156304 0.00737418
54.3383 1 0.0226617 0.00668671 0.40426 0.00417248
54.3582 1 0.0183523 0.00556034 0.303065 0.014028
54.378 1 0.0385804 0.00555325 0.256494 0.0208234
54.3978 1 0.0259104 0.00514065 0.291251 0.00213766
54.4176 1 0.0316121 0.000818542 0.0821652 0.00804405
54.4374 1 0.129047 0.00326229 0.00445053 0.0269437
54.4572 1 0.0158564 0.00291283 0.208061 0.00219646
54.477 1 0.0203141 0.00729472 0.436892 0.00266704
54.4968 1 0.0118952 0.00529328 0.31394 0.00639025
54.5166 1 0.00860345 0.00259703 0.174407 0.00817604
54.5364 1 0.00838772 0.000955968 0.100675 0.0117135
54.5563 1 0.0228851 0.00178038 0.0989789 0.00653173
54.5761 1 0.0162116 0.00153968 0.132258 0.00651222
54.5959 1 0.0107278 0.0124745 0.714265 0.0117147
54.6157 1 0.0196545 0.00272562 0.193333 0.00107151
54.6355 1 0.0172662 0.00714802 0.419532 0.00196431
54.6553 1 0.0276806 0.0084327 0.518224 0.00685058
54.6751 1 0.0306153 0.00175896 0.153184 0.0142797
54.6949 1 0.0326925 0.00462914 0.326649 0.00462853
54.7147 1 0.0234925 0.00720737 0.417711 0.00224489
54.7345 1 0.0150127 0.00701072 0.361601 0.00758591
54.7544 1 0.112936 0.0231017 1.34479 0.0304022
54.7742 1 0.043967 0.0116683 0.796774 0.0214918
54.794 1 0.0272735 0.0104334 0.611988 0.011921
54.8138 1 0.231628 0.0334245 2.19354 0.0223238
54.8336 1 0.0139935 0.00593808 0.319253 0.0182887
54.8534 1 0.0604981 0.00707715 0.489499 0.0270058
54.8732 1 0.0184504 0.00041287 0.00616909 0.00329493
54.893 1 0.00904124 0.0015243 0.121879 0.0013072
54.9128 1 0.0529684 0.0143927 0.879051 0.0071733
54.9326 1 0.0194949 0.00630806 0.378125 0.000978601
54.9525 1 0.0190435 0.00457334 0.293424 0.00456422
54.9723 1 0.0282574 0.00365444 0.238361 0.0129468
54.9921 1 0.00174061 0.00262023 0.157638 0.0117729
55.0119 1 0.00478049 0.00248298 0.131292 0.00814464
55.0317 1 0.0400972 0.00271117 0.14152 0.003222
55.0515 1 0.0828448 0.00275195 0.128147 0.00721785
55.0713 1 0.0491895 0.00448745 0.240544 0.00167203
55.0911 1 0.00997545 0.00177891 0.0900513 0.00358206
55.1109 1 0.0122626 0.00179399 0.108713 0.00203064
55.1307 1 0.00422637 0.00283459 0.190297 0.00230163
55.1506 1 0.0705467 0.0103341 0.553456 0.0266791
55.1704 1 0.0223506 0.00288915 0.161032 0.00882796
55.1902 1 0.0200886 0.00199225 0.124692 0.0047015
55.21 1 0.026939 0.00165702 0.0871243 0.00663823
55.2298 1 0.0140146 0.00115829 0.0865584 0.0090338
55.2496 1 0.0163575 0.00349359 0.199138 0.00117133
55.2694 1 0.0157153 0.00218422 0.1648 0.00864025
55.2892 1 0.017188 0.0041721 0.217664 0.014113
55.309 1 0.00967965 0.0014966 0.141914 0.0239195
55.3288 1 0.0962996 0.0101216 0.484614 0.0372321
55.3486 1 0.334526 0.0359702 1.97229 0.0311591
55.3685 1 0.0429471 0.00119886 0.0773857 0.00123715
55.3883 1 0.0194576 0.000924722 0.0457924 0.00137934
55.4081 1 0.0142463 0.000848069 0.0387604 0.00553598
55.4279 1 0.0109541 0.000736383 0.0574952 0.00655375
55.4477 1 0.00495803 0.0030021 0.16986 0.00143129
55.4675 1 0.0636064 0.00469603 0.273481 0.0102449
55.4873 1 0.12903 0.000431137 0.10346 0.00839162
55.5071 1 0.0634261 0.00290852 0.18012 0.00539677
55.5269 1 0.0359573 0.0031651 0.17283 0.00168902
55.5467 1 0.0806587 0.00699954 0.376707 0.0134575
55.5666 1 0.0329674 0.00717043 0.452675 0.0164977
55.5864 1 0.0163646 0.00392649 0.251978 0.0141696
55.6062 1 0.0196789 0.00187002 0.104157 0.0120551
55.626 1 0.0182434 0.0027711 0.159239 0.00329087
55.6458 1 0.022787 0.00213739 0.150582 0.00439975
55.6656 1 0.057128 0.00955823 0.543496 0.0137739
55.6854 1 0.0245415 0.00269613 0.217759 0.00423101
55.7052 1 0.013814 0.00602555 0.337593 0.00578519
55.725 1 0.0449343 0.00723934 0.614317 0.047633
55.7448 1 0.0122454 0.00226029 0.115354 0.00611029
55.7647 1 0.0131908 0.000986629 0.0296179 0.00726256
55.7845 1 0.120075 0.0105414 0.57145 0.0189619
55.8043 1 0.0549091 0.00465218 0.314197 0.00392551
55.8241 1 0.0433356 0.00699509 0.423139 0.0029841
55.8439 1 0.0104869 0.00695369 0.412188 0.0155802
55.8637 1 0.0518886 0.00523233 0.321601 0.0290254
55.8835 1 0.0568146 0.00429111 0.294067 0.00608947
55.9033 1 0.0851915 0.00570137 0.322577 0.021984
55.9231 1 0.0395058 0.00438377 0.270553 0.00492362
55.9429 1 0.0301745 0.00605135 0.366897 0.00599883
55.9628 1 0.0325062 0.00227916 0.152782 0.00557443
55.9826 1 0.0465729 0.00172421 0.109521 0.00114327
56.0024 1 0.122271 0.00807971 0.469123 0.0216432
56.0222 1 0.0831085 0.00155678 0.12066 0.0153918
56.042 1 0.0577135 0.00479408 0.275184 0.00683806
56.0618 1 0.0821239 0.00803932 0.460283 0.00469052
56.0816 1 0.0446655 0.00384873 0.244193 0.00313361
56.1014 1 0.0327332 0.00215848 0.138175 0.00350102
56.1212 1 0.0285806 0.0010049 0.049201 0.00678064
56.141 1 0.0367101 0.00543492 0.312756 0.00820637
56.1609 1 0.0555945 0.000808315 0.032789 0.0113155
56.1807 1 0.0683374 0.00423772 0.251216 0.00715537
56.2005 1 0.0355137 0.00198584 0.133361 0.00140685
56.2203 1 0.03565 0.00252931 0.146682 0.00816824
56.2401 1 0.106046 0.00828656 0.469881 0.0562586
56.2599 1 0.0393211 0.0018307 0.135029 0.0101084
56.2797 1 0.0215531 0.00310971 0.173492 0.01313
56.2995 1 0.018113 0.00076078 0.0288951 0.0102926
56.3193 1 0.0529267 0.00708345 0.383537 0.0264605
56.3391 1 0.0340475 0.00176729 0.0870718 0.00496994
56.359 1 0.0530878 0.0035497 0.242623 0.00192872
56.3788 1 0.0471415 0.00350322 0.209189 0.00254877
56.3986 1 0.0401214 0.00336549 0.211407 0.00364932
56.4184 1 0.0587188 0.00703557 0.443827 0.0151727
56.4382 1 0.0179133 0.00465161 0.274488 0.00863602
56.458 1 0.0546886 0.00231213 0.157767 0.0111483
56.4778 1 0.139921 0.00860729 0.497012 0.0197658
56.4976 1 0.0477977 0.00569414 0.326379 0.00907562
56.5174 1 0.0875592 0.00565884 0.350287 0.00717615
56.5372 1 0.083346 0.00456984 0.297976 0.00399328
56.557 1 0.0479443 0.0039761 0.245009 0.00270389
56.5769 1 0.0254017 0.00411608 0.244401 0.0026856
56.5967 1 0.766692 0.0203366 1.21499 0.18952
56.6165 1 0.0225691 0.00198712 0.110065 0.00543686
56.6363 1 0.03658 0.00397629 0.22156 0.0206807
56.6561 1 0.0483353 0.0033821 0.225761 0.0140778
56.6759 1 0.0441474 0.00281755 0.16897 0.00748757
56.6957 1 0.0476371 0.00173873 0.113328 0.00333375
56.7155 1 0.10833 0.0056265 0.332112 0.0169334
56.7353 1 0.0883581 0.00322993 0.159847 0.00967858
56.7551 1 0.0382765 0.00359468 0.211579 0.0117664
56.775 1 0.0497667 0.00254895 0.164952 0.00435451
56.7948 1 0.040358 0.00433858 0.26359 0.00974434
56.8146 1 0.0579694 0.0045581 0.293842 0.00690483
56.8344 1 0.0701585 0.00603347 0.353584 0.0105719
56.8542 1 0.00718544 0.00167168 0.131056 0.0333311
56.874 1 0.0761166 0.00436008 0.218395 0.02012
56.8938 1 0.0115675 0.00345704 0.231459 0.0098459
56.9136 1 0.0319448 0.00287236 0.177956 0.00623437
56.9334 1 0.0387104 0.00319393 0.189324 0.00734907
56.9532 1 0.126007 0.0065596 0.329085 0.0695325
56.9731 1 0.0460118 0.00372345 0.241609 0.00911217
56.9929 1 0.0485351 0.00378472 0.23713 0.00192044
57.0127 1 0.0374013 0.00412085 0.23801 0.000507182
57.0325 1 0.0395477 0.0025288 0.149878 0.00365861
57.0523 1 0.0536466 0.0013431 0.0890496 0.00683496
57.0721 1 0.0565342 0.0147715 0.881097 0.010913
57.0919 1 0.0300887 0.00178815 0.115281 0.00328666
57.1117 1 0.0379309 0.00139693 0.0930271 0.00597684
57.1315 1 0.0346506 0.00440324 0.263841 0.00719151
57.1513 1 0.0309483 0.00245237 0.150078 0.00666637
57.1712 1 0.036755 0.0018778 0.102997 0.0103096
57.191 1 0.0412202 0.000908724 0.0522468 0.0118186
57.2108 1 0.10226 0.00605205 0.3242 0.0415353
57.2306 1 0.0112166 0.00223875 0.152464 0.0105149
57.2504 1 0.0218829 0.0022639 0.12729 0.00503703
57.2702 1 0.0220608 0.00148236 0.0926518 0.00368689
57.29 1 0.0553482 0.00985892 0.551917 0.0323031
57.3098 1 0.0248841 0.00726384 0.434164 0.025512
57.3296 1 0.0474468 0.01003 0.624334 0.0147808
57.3494 1 0.0169586 0.00336113 0.196005 0.00389061
57.3693 1 0.0156054 0.00136305 0.0920607 0.00413986
57.3891 1 0.0266738 0.00212071 0.108801 0.0129863
57.4089 1 0.0315722 0.00314016 0.167988 0.0049582
57.4287 1 0.0179039 0.0010877 0.0635813 0.00573361
57.4485 1 0.0126845 0.00105945 0.0740744 0.0045942
57.4683 1 0.128715 0.0126931 0.792207 0.031396
57.4881 1 0.0282333 0.00292067 0.171668 0.00144675
57.5079 1 0.0253868 0.00184184 0.123353 0.0114445
57.5277 1 0.0387408 0.00163416 0.0821508 0.00645015
57.5475 1 0.0199351 0.00298849 0.174504 0.000923067
57.5673 1 0.0468544 0.00488135 0.307711 0.00634231
57.5872 1 0.0792692 0.00422917 0.270473 0.0154054
57.607 1 0.0110455 0.00171086 0.142264 0.00795487
57.6268 1 0.029527 0.00420139 0.245554 0.00600593
57.6466 1 0.033312 0.00256809 0.136939 0.0120894
57.6664 1 0.0220715 0.00313035 0.182279 0.00416696
57.6862 1 0.0149361 0.00155556 0.0942474 0.00786745
57.706 1 0.0203689 0.00374723 0.227164 0.00547821
57.7258 1 0.0438834 0.00841402 0.56632 0.0414577
57.7456 1 0.0358444 0.00791299 0.451738 0.0384794
57.7654 1 0.0195409 0.00501862 0.281447 0.0157393
57.7853 1 0.146913 0.00642424 0.308904 0.110133
57.8051 1 0.0358556 0.00376949 0.226319 0.00125486
57.8249 1 0.039613 0.00321229 0.211972 0.0089064
57.8447 1 0.0362471 0.00726689 0.399699 0.0195317
57.8645 1 0.0343814 0.00309635 0.175047 0.00492593
57.8843 1 0.0292357 0.00408853 0.258585 0.00367302
57.9041 1 0.0240023 0.00612899 0.380102 0.00933398
57.9239 1 0.0476451 0.00301595 0.136975 0.0110636
57.9437 1 0.0327602 0.00277413 0.157567 0.00765182
57.9635 1 0.0359836 0.000626271 0.0579555 0.00394508
57.9834 1 0.0497534 0.00433247 0.261678 0.00276466
58.0032 1 0.0302116 0.00369278 0.237849 0.00798966
58.023 1 0.0237109 0.00403336 0.23229 0.017925
58.0428 1 0.03363 0.0015276 0.0831407 0.0109068
58.0626 1 0.0401037 0.00259963 0.15947 0.0110493
58.0824 1 0.0372481 0.00172586 0.0988087 0.0074555
58.1022 1 0.0348679 0.00115454 0.0685388 0.00779867
58.122 1 0.0322776 0.00200185 0.102198 0.0235174
58.1418 1 0.0147514 0.00503586 0.315149 0.00738651
58.1616 1 0.0153406 0.00629499 0.361697 0.0114634
58.1815 1 0.0163518 0.00126965 0.0774205 0.0152263
58.2013 1 0.0167817 0.000992745 0.0880637 0.00830808
58.2211 1 0.0274184 0.00293979 0.16368 0.00312673
58.2409 1 0.068526 0.00246526 0.182209 0.0119681
58.2607 1 0.0202181 0.00438703 0.24361 0.00949324
58.2805 1 0.0189687 0.000993796 0.0832244 0.00610494
58.3003 1 0.0214921 0.00492626 0.262121 0.0117482
58.3201 1 0.0327639 0.0037025 0.242657 0.0265772
58.3399 1 0.0349266 0.00534717 0.308139 0.0156128
58.3597 1 0.0307791 0.00236017 0.172992 0.00308611
58.3796 1 0.706177 0.0269431 1.49455 0.348662
58.3994 1 0.0244104 0.00240758 0.129044 0.00767158
58.4192 1 0.0327445 0.00239696 0.115602 0.00149494
58.439 1 0.0444732 0.00448766 0.260621 0.0197838
58.4588 1 0.0137231 0.00185618 0.121175 0.0121048
58.4786 1 0.0147986 0.00396128 0.226783 0.00827459
58.4984 1 0.00497228 0.00329298 0.237775 0.00354738
58.5182 1 0.0209491 0.0043687 0.238908 0.00697745
58.538 1 0.0235799 0.0012867 0.0838384 0.0112091
58.5578 1 0.0478089 0.0033122 0.179779 0.00301011
58.5777 1 0.0411438 0.00247273 0.123797 0.00958447
58.5975 1 0.0384535 0.00241418 0.174776 0.0164712
58.6173 1 0.0972405 0.0149726 0.85883 0.0555599
58.6371 1 0.123602 0.00935272 0.498808 0.0457032
58.6569 1 0.0328629 0.0204306 1.0363 0.100614
58.6767 1 0.0916323 0.00398999 0.29847 0.0524381
58.6965 1 0.0626711 0.00325096 0.161201 0.0329887
58.7163 1 0.0350414 0.00179712 0.0884729 0.0132216
58.7361 1 0.0287319 0.00180395 0.0972012 0.017527
58.7559 1 0.0136986 0.00251472 0.144489 0.0119
58.7757 1 0.0324946 0.00818737 0.434675 0.0225165
58.7956 1 0.029858 0.00360169 0.205506 0.0270938
58.8154 1 0.0305671 0.000741405 0.0197482 0.00943985
58.8352 1 0.0496466 0.00107153 0.0968159 0.0208675
58.855 1 0.0745218 0.0145019 0.830852 0.0349329
58.8748 1 0.0321675 0.00514451 0.309206 0.00685493
58.8946 1 0.0562444 0.00434321 0.210941 0.0359328
58.9144 1 0.0133975 0.00259028 0.187986 0.0412665
58.9342 1 0.0954299 0.023623 1.29437 0.0224093
58.954 1 0.0693167 0.00478756 0.314099 0.00988969
58.9738 1 0.0026694 0.0106751 0.633888 0.112615
58.9937 1 0.0154216 0.00497629 0.249558 0.0400366
59.0135 1 0.0334951 0.00137064 0.0880062 0.010535
59.0333 1 0.0520088 0.00487502 0.262355 0.0105088
59.0531 1 0.0333011 0.00574472 0.324421 0.0231458
59.0729 1 0.0520323 0.00408669 0.333988 0.00462844
59.0927 1 0.044557 0.00939082 0.506705 0.036568
59.1125 1 0.0416413 0.00365053 0.273408 0.02755
59.1323 1 0.0755281 0.00779216 0.430923 0.025894
59.1521 1 0.0280971 0.00264453 0.117762 0.0191544
59.1719 1 0.0318923 0.00380198 0.201478 0.0130044
59.1918 1 0.0231948 0.00512405 0.291628 0.0143861
59.2116 1 0.0521262 0.00211295 0.226346 0.0426206
59.2314 1 0.159979 0.0120686 0.436748 0.0985028
59.2512 1 0.0565097 0.0119861 0.654014 0.0563738
59.271 1 0.0537872 0.00859358 0.466257 0.0475068
59.2908 1 0.0594238 0.00368994 0.230315 0.00595561
59.3106 1 0.0975144 0.00833228 0.580244 0.0364012
59.3304 1 0.0525256 0.0110964 0.61903 0.0422152
59.3502 1 0.0416418 0.00351133 0.179661 0.00650835
59.37 1 0.0870436 0.00678678 0.399017 0.0390909
59.3899 1 0.123846 0.0113777 0.785616 0.13912
59.4097 1 0.072056 0.00828815 0.331768 0.0441174
59.4295 1 0.0986789 0.00843694 0.418253 0.0340665
59.4493 1 0.0449733 0.00198572 0.136782 0.0216632
59.4691 1 0.0330625 0.00703411 0.383092 0.0107612
59.4889 1 0.222694 0.0114777 0.72231 0.0852108
59.5087 1 0.0031423 0.00458915 0.218146 0.00988722
59.5285 1 0.0199418 0.0020759 0.147798 0.0345346
59.5483 1 0.0330532 0.00467613 0.235468 0.0138405
59.5681 1 0.0216118 0.00236834 0.197885 0.0235263
59.588 1 0.0456547 0.0214952 1.15796 0.0866081
59.6078 1 0.0300094 0.00325865 0.169477 0.00602457
59.6276 1 0.0246286 0.000944619 0.0312567 0.00863444
59.6474 1 0.0468442 0.00208794 0.115176 0.0199683
59.6672 1 0.0283298 0.00939685 0.50182 0.0205552
59.687 1 0.105719 0.00254676 0.145432 0.0293707
59.7068 1 0.0439581 9.82511e-05 0.0421481 0.0127906
59.7266 1 0.0473956 0.00541418 0.304409 0.0110034
59.7464 1 0.053976 0.00760637 0.41547 0.0251905
59.7662 1 0.0171304 0.002828 0.171312 0.0136402
59.786 1 0.0491166 0.00159261 0.120309 0.0115938
59.8059 1 0.148613 0.0172995 0.897153 0.0501954
59.8257 1 0.126956 0.00843524 0.404088 0.0336056
59.8455 1 0.0881203 0.0106621 0.449719 0.0614211
59.8653 1 0.0451359 0.0123115 0.638742 0.0993111
59.8851 1 0.127902 0.00783168 0.715087 0.136189
59.9049 1 0.101036 0.0468029 2.62841 0.12053
59.9247 1 0.00975069 0.00554247 0.301149 0.0308245
59.9445 1 0.0541767 0.00246854 0.101205 0.0136588
59.9643 1 0.0685421 0.00173104 0.0740637 0.061671
59.9841 1 0.0508676 0.00551973 0.273067 0.0507639
60.004 1 0.0351944 0.00176946 0.0813396 0.00416417
60.0238 1 0.0111533 0.00757362 0.400131 0.0380055
60.0436 1 0.0782183 0.00189036 0.160969 0.0201765
60.0634 1 0.0872614 0.00697116 0.349194 0.0128495
60.0832 1 0.17742 0.0472207 2.52516 0.105255
60.103 1 0.165619 0.00681089 0.540093 0.0578155
60.1228 1 0.174232 0.0304668 1.66302 0.0335647
60.1426 1 0.0489768 0.00510623 0.351681 0.00529757
60.1624 1 0.122289 0.00977212 0.454344 0.0233375
60.1822 1 0.0381751 0.00418996 0.314091 0.0186672
60.2021 1 0.0363185 0.00554855 0.297296 0.0125416
60.2219 1 0.0257082 0.00536318 0.27781 0.0133541
60.2417 1 0.119019 0.0336143 1.87702 0.0204163
60.2615 1 0.0478578 0.0061032 0.478931 0.00641091
60.2813 1 0.0151074 0.00387408 0.216783 0.0116976
60.3011 1 0.0174291 0.00423489 0.196106 0.00801892
60.3209 1 0.120026 0.015283 0.770886 0.0265827
60.3407 1 0.0699928 0.00637312 0.340689 0.0140459
60.3605 1 0.0103466 0.00223232 0.108024 0.00180878
60.3803 1 0.0480361 0.0080357 0.393742 0.0328786
60.4002 1 0.136738 0.010655 0.48718 0.0483755
60.42 1 0.0169269 0.00434219 0.209541 0.0192058
60.4398 1 0.0809844 0.00638719 0.336849 0.0577477
60.4596 1 0.0321057 0.0053821 0.252025 0.0220061
60.4794 1 0.0233921 0.00287807 0.141061 0.0244957
60.4992 1 0.0419831 0.00661232 0.320344 0.022263
60.519 1 0.188778 0.0110516 0.478877 0.0506607
60.5388 1 0.114369 0.0067904 0.277062 0.0145754
60.5586 1 0.0163164 0.00522356 0.264487 0.0260448
60.5784 1 0.0238045 0.0032339 0.296747 0.0289174
60.5983 1 0.198952 0.0329755 1.78583 0.0263575
60.6181 1 0.0864742 0.00912447 0.423757 0.0226017
60.6379 1 0.0408576 0.00471936 0.204899 0.0167912
60.6577 1 0.0337809 0.000688854 0.136676 0.01713
60.6775 1 0.0342242 0.00646249 0.356661 0.0262963
60.6973 1 0.00866715 0.00799279 0.444756 0.0265068
60.7171 1 0.0206014 0.00290752 0.116689 0.0201711
60.7369 1 0.0333476 0.00153104 0.0407709 0.00944167
60.7567 1 0.00836262 0.00353606 0.186349 0.0130194
60.7765 1 0.0106207 0.00475736 0.304785 0.0110497
60.7964 1 0.1497 0.106815 5.82127 0.139416
60.8162 1 0.0168009 0.00366174 0.16689 0.0205252
60.836 1 0.0306371 0.0142724 0.749673 0.0454831
60.8558 1 0.0271547 0.0011565 0.13876 0.0224517
60.8756 1 0.021056 0.00649553 0.35103 0.0137552
60.8954 1 0.025513 0.0118513 0.596822 0.0185002
60.9152 1 0.0306749 0.00408554 0.198096 0.010149
60.935 1 0.0112742 0.00219575 0.101838 0.00541356
60.9548 1 0.0227217 0.00124411 0.035613 0.00289215
60.9746 1 0.0222376 0.00930862 0.46495 0.0234296
60.9944 1 0.00442159 0.003054 0.175252 0.0107399
61.0143 1 0.0111835 0.0059427 0.308137 0.0173847
61.0341 1 0.00968441 0.00763279 0.28728 0.0382638
61.0539 1 0.054461 0.0130196 0.673157 0.0192378
61.0737 1 0.046878 0.00779577 0.429639 0.0251182
61.0935 1 0.00925798 0.000982737 0.0335384 0.0109573
61.1133 1 0.0271497 0.00226333 0.141129 0.00478695
61.1331 1 0.0453587 0.00709987 0.368436 0.0103757
61.1529 1 0.0143855 0.0032387 0.150455 0.0122745
61.1727 1 0.0731619 0.00616375 0.233581 0.0327532
61.1925 1 0.210514 0.0389731 1.84277 0.241522
61.2124 1 0.0342358 0.00950498 0.44116 0.0584662
61.2322 1 0.0419871 0.00314294 0.17029 0.0301414
61.252 1 0.0535693 0.0234987 1.22221 0.0060166
61.2718 1 0.029975 0.00172095 0.20776 0.0142783
61.2916 1 0.0650494 0.0104392 0.532384 0.0136395
61.3114 1 0.0511628 0.00379228 0.134789 0.0215026
61.3312 1 0.0449887 0.00738797 0.359491 0.0299913
61.351 1 0.0677792 0.0182293 0.961516 0.0671323
61.3708 1 0.0310509 0.00390378 0.353574 0.0184945
61.3906 1 0.0138178 0.00478506 0.245634 0.016541
61.4105 1 0.047085 0.00450814 0.214588 0.00108147
61.4303 1 0.121524 0.0166788 0.834922 0.00861339
61.4501 1 0.0320041 0.00225244 0.0932596 0.0143615
61.4699 1 0.0503439 0.00225446 0.0888045 0.0160528
61.4897 1 0.134941 0.0235581 1.18194 0.00975003
61.5095 1 0.0258039 0.00412145 0.19896 0.0139562
61.5293 1 0.121239 0.0175123 0.671522 0.133802
61.5491 1 0.0324503 0.00587134 0.301121 0.0186347
61.5689 1 0.0355738 0.00939876 0.489641 0.0140331
61.5887 1 0.00931404 0.00211399 0.111835 0.0138696
61.6086 1 0.0351716 0.00451493 0.204579 0.013658
61.6284 1 0.0160681 0.0087822 0.448395 0.0245674
61.6482 1 0.031576 0.00862095 0.46913 0.0120238
