# Generated from ../data/13JUL2013/000.dat
time gyro_x lean_rate_est
24.475 -0.00968194 -0.00746994
24.48 -0.0062098 -0.00785833
24.485 -0.00306793 -0.00747277
24.49 -0.00176604 -0.00688904
24.495 0.00360557 -0.00530734
24.5 0.00391231 -0.0040401
24.505 0.00965124 -0.00188655
24.51 0.00437235 -0.00138203
24.515 0.00479012 -0.000937424
24.52 -0.000913167 -0.00182528
24.525 -0.00790723 -0.00398586
24.53 -0.0107211 -0.00621945
24.535 -0.00768664 -0.00726526
24.54 -0.00777224 -0.00806817
24.545 -0.0125461 -0.00965509
24.55 -0.0110361 -0.0105107
24.555 -0.00980939 -0.0108663
24.56 -0.00278807 -0.00962484
24.565 0.00157108 -0.00774027
24.57 0.00242332 -0.00611673
24.575 0.00709636 -0.00390382
24.58 -0.000218202 -0.00376978
24.585 -0.00181585 -0.00401632
24.59 -0.00896086 -0.00571117
24.595 -0.00883114 -0.00696911
24.6 -0.0149312 -0.00919008
24.605 -0.0150861 -0.0108901
24.61 -0.0117153 -0.0114416
24.615 -0.0139327 -0.01229
24.62 -0.0106776 -0.0122168
24.625 -0.00745414 -0.0114458
24.63 -0.00761832 -0.0108654
24.635 0.00094618 -0.00860229
24.64 -0.00285807 -0.00766756
24.645 0.00256928 -0.00581728
24.65 0.00215261 -0.00450773
24.655 -0.00528883 -0.00509
24.66 -0.00588592 -0.00566737
24.665 -0.0145324 -0.00792612
24.67 -0.00792694 -0.00824719
24.675 -0.0122906 -0.00939348
24.68 -0.00301964 -0.0083044
24.685 -0.0141781 -0.00980608
24.69 -0.00439415 -0.00887874
24.695 0.00198271 -0.00683302
24.7 -0.000449358 -0.0057926
24.705 -0.00217468 -0.00537617
24.71 -0.015448 -0.00785371
24.715 -0.00777594 -0.00812407
24.72 -0.0117217 -0.00915198
24.725 -0.0104719 -0.0096606
24.73 -0.0059625 -0.00908864
24.735 -0.0168039 -0.0109141
24.74 -0.00335473 -0.00946128
24.745 -0.0136346 -0.0104984
24.75 -0.000788319 -0.00857721
24.755 -0.00402077 -0.00779364
24.76 -0.00132318 -0.00663775
24.765 -0.00203248 -0.0059187
24.77 -0.0138921 -0.00787101
24.775 -0.00524709 -0.00754343
24.78 -0.012516 -0.00882336
24.785 -0.0147477 -0.0102571
24.79 -0.00900984 -0.0101301
24.795 -0.0152208 -0.0113243
24.8 -0.00710841 -0.0105143
24.805 -0.0127443 -0.0110644
24.81 -0.00244392 -0.00930783
24.815 -0.00894038 -0.00933292
24.82 0.00101642 -0.00726558
24.825 -0.00179489 -0.00629896
24.83 -0.00690708 -0.00665727
24.835 -0.00115726 -0.00574238
24.84 -0.0176135 -0.00851848
24.845 -0.00882087 -0.00878837
24.85 -0.0132825 -0.00992737
24.855 -0.0168572 -0.011532
24.86 -0.00883039 -0.0110509
24.865 -0.00972693 -0.0108574
24.87 -0.00147491 -0.00896976
24.875 -0.0119086 -0.00972012
24.88 -0.00206667 -0.00822212
24.885 -0.0108991 -0.00894134
24.89 -0.00700492 -0.00867245
24.895 0.000146768 -0.00697141
24.9 -0.0164966 -0.00917974
24.905 0.00203392 -0.00697361
24.91 -0.0106859 -0.00797412
24.915 -0.00549742 -0.00765218
24.92 -0.00536223 -0.00738711
24.925 -0.00401165 -0.00691324
24.93 -0.00407253 -0.00658106
24.935 -0.00868836 -0.0073115
24.94 -0.00336074 -0.00675976
24.945 -0.0118404 -0.00813259
24.95 -0.00524989 -0.00779851
24.955 -0.0136975 -0.00932337
24.96 -0.0134771 -0.0104285
24.965 -0.0101528 -0.0105573
24.97 -0.0138113 -0.011403
24.975 -0.00222807 -0.00959622
24.98 -0.00735426 -0.00928888
24.985 -0.00253288 -0.00803661
24.99 -0.0033643 -0.00726171
24.995 -0.00536008 -0.00709933
25 -0.00301301 -0.00649123
25.005 -0.00568706 -0.00659977
25.01 -0.00664351 -0.00689333
25.015 -0.0154429 -0.00896955
25.02 -0.0143013 -0.0103014
25.025 -0.010856 -0.0105733
25.03 -0.0191355 -0.0124953
25.035 -0.00594621 -0.0111619
25.04 -0.00951172 -0.0108757
25.045 -0.00044662 -0.00873752
25.05 -0.000827592 -0.00718673
25.055 0.00377656 -0.00504816
25.06 0.00314467 -0.00357298
25.065 -0.00326048 -0.00382264
25.07 -0.000408043 -0.00343809
25.075 -0.00984092 -0.0051499
25.08 -0.00616194 -0.0056889
25.085 -0.0116056 -0.00724672
25.09 -0.014536 -0.00904109
25.095 -0.00883278 -0.00919094
25.1 -0.00623924 -0.00874393
25.105 -0.0037584 -0.0078722
25.11 -0.00484358 -0.00742664
25.115 0.00111846 -0.00583337
25.12 -0.00560504 -0.00603831
25.125 -0.00694135 -0.00647913
25.13 -0.00507279 -0.00642519
25.135 -0.0172665 -0.0089382
25.14 -0.00237146 -0.00770973
25.145 -0.0136343 -0.0091301
25.15 -0.00796463 -0.00900579
25.155 -0.0105989 -0.00944594
25.16 -0.00944175 -0.00951863
25.165 0.000459576 -0.00748106
25.17 -0.001199 -0.00627364
25.175 0.00226112 -0.00463389
25.18 -0.00586554 -0.00510361
25.185 -0.0049321 -0.00527564
25.19 -0.0081663 -0.00609061
25.195 -0.00685005 -0.00643559
25.2 -0.0106022 -0.00747987
25.205 -0.0116258 -0.00847917
25.21 -0.00334671 -0.00748524
25.215 -0.00208751 -0.00645609
25.22 -0.00374428 -0.00601574
25.225 0.000631334 -0.00476213
25.23 -0.0034914 -0.00468283
25.235 0.000887362 -0.00371427
25.24 -4.06976e-05 -0.00318905
25.245 -0.00253491 -0.00333295
25.25 -0.00269677 -0.00349542
25.255 -0.0111246 -0.00540234
25.26 -0.00940091 -0.00649433
25.265 -0.00757607 -0.00693776
25.27 -0.00202778 -0.00610405
25.275 -0.00894051 -0.00691764
25.28 -0.00587775 -0.0068846
25.285 -0.00495889 -0.00665838
25.29 -0.00676034 -0.00685379
25.295 0.000561678 -0.00545782
25.3 -0.00243753 -0.00502195
25.305 0.00313451 -0.00352352
25.31 0.00135596 -0.00276874
25.315 0.00148326 -0.0021855
25.32 0.00147236 -0.00176589
25.325 -0.00205515 -0.00221017
25.33 -0.00396206 -0.00296672
25.335 -0.00274529 -0.00330062
25.34 -0.00291278 -0.0036005
25.345 -0.00430189 -0.00412779
25.35 -0.00310189 -0.0042811
25.355 -0.00430833 -0.00465284
25.36 -0.00571997 -0.00523149
25.365 -0.00542388 -0.00560549
25.37 -0.00441309 -0.00566766
25.375 0.00210011 -0.00433888
25.38 0.000304777 -0.00370334
25.385 -0.00160655 -0.00362303
25.39 -0.00308437 -0.00387528
25.395 0.00122849 -0.00316472
25.4 -0.000892679 -0.00307508
25.405 -0.000559335 -0.00294385
25.41 -0.00700102 -0.00420203
25.415 -0.0121489 -0.00623744
25.42 -0.0127224 -0.00789113
25.425 -0.00970967 -0.00849108
25.43 -0.0100399 -0.00898624
25.435 -0.00955467 -0.00922812
25.44 -0.00715191 -0.0088775
25.445 -0.00658204 -0.00845952
25.45 0.00204463 -0.00630234
25.455 0.00189321 -0.0046794
25.46 0.00873898 -0.00200899
25.465 0.00139685 -0.00153553
25.47 0.00426452 -0.000597607
25.475 -0.0032107 -0.00148129
25.48 -0.00485993 -0.00252367
25.485 -0.00110437 -0.00254568
25.49 -0.00893491 -0.00421612
25.495 -0.00836364 -0.00536782
25.5 -0.00981588 -0.00654144
25.505 -0.00479677 -0.00636335
25.51 -0.0066481 -0.0065993
25.515 0.000429088 -0.00527449
25.52 -0.0025777 -0.00488257
25.525 0.000346186 -0.00396179
25.53 0.00390421 -0.00250938
25.535 0.000737618 -0.00207404
25.54 0.00193989 -0.00149923
25.545 -0.00417897 -0.00235828
25.55 -0.00536635 -0.00326873
25.555 -0.00465073 -0.00381261
25.56 -0.00874368 -0.00508551
25.565 -0.00232473 -0.00470042
25.57 -0.00176415 -0.00428431
25.575 0.00172692 -0.00323311
25.58 0.000875375 -0.00261627
25.585 0.000942483 -0.00214159
25.59 -0.00098889 -0.00219719
25.595 0.000112166 -0.00202011
25.6 -0.00125745 -0.00218427
25.605 -0.00221808 -0.00252153
25.61 -0.0055827 -0.00348811
25.615 -0.00482668 -0.00406291
25.62 -0.004576 -0.00444147
25.625 -0.00201192 -0.00418306
25.63 -0.0123455 -0.00614584
25.635 0.00013246 -0.00500382
25.64 -0.00353391 -0.00488825
25.645 -0.00455078 -0.005
25.65 -0.00298766 -0.00474387
25.655 -0.00115968 -0.00415558
25.66 -0.00142424 -0.00375609
25.665 -0.00797223 -0.00482075
25.67 -0.00279593 -0.00453661
25.675 -0.00759852 -0.00532031
25.68 -0.00633775 -0.00564111
25.685 -0.00370091 -0.005316
25.69 -0.00647338 -0.0056354
25.695 -0.00353903 -0.00525194
25.7 -0.00730534 -0.00573783
25.705 -0.00349452 -0.00529584
25.71 -0.00212011 -0.00465878
25.715 -0.00125256 -0.00398509
25.72 -0.00143374 -0.00350961
25.725 -0.00421071 -0.00373031
25.73 0.000848938 -0.00283369
25.735 -0.00776833 -0.0039619
25.74 -0.00492861 -0.00421866
25.745 -0.00919555 -0.00530189
25.75 -0.00753905 -0.00576019
25.755 -0.00731164 -0.00604534
25.76 -0.00141287 -0.0050065
25.765 -0.0013403 -0.00418567
25.77 -0.0023062 -0.00375356
25.775 -0.00330407 -0.00362923
25.78 0.00314348 -0.00217669
25.785 0.00290655 -0.00112595
25.79 0.00351621 -0.000209007
25.795 -0.000909622 -0.000462214
25.8 -0.00144104 -0.000784842
25.805 -0.00466458 -0.00172272
25.81 -0.00333495 -0.00216806
25.815 -0.0111499 -0.00414876
25.82 -0.00918593 -0.00523236
25.825 -0.0145119 -0.00715944
25.83 -0.00698928 -0.00701781
25.835 -0.00747487 -0.00697853
25.84 -0.000667541 -0.00549335
25.845 0.0017996 -0.00381954
25.85 0.00635334 -0.00158063
25.855 0.00779934 0.000426834
25.86 0.0117893 0.00277177
25.865 0.00532095 0.00316893
25.87 0.000420556 0.00240206
25.875 -0.00183947 0.00131016
25.88 -0.0122329 -0.00172584
25.885 -0.0116447 -0.00391708
25.89 -0.0140376 -0.00607235
25.895 -0.0159281 -0.00808705
25.9 -0.0106765 -0.00847341
25.905 -0.00102502 -0.00669801
25.91 0.00350687 -0.00436453
25.915 0.0106062 -0.00108108
25.92 0.00893529 0.00106307
25.925 0.00990172 0.00287647
25.93 0.011656 0.00458993
25.935 0.00744662 0.00496789
25.94 0.00338225 0.00436065
25.945 0.00159407 0.00348568
25.95 -0.004288 0.0015542
25.955 -0.00388334 0.000152637
25.96 -0.00981819 -0.00216308
25.965 -0.00816733 -0.00356685
25.97 -0.00288154 -0.00350505
25.975 0.00715231 -0.00133485
25.98 0.00332891 -0.00047739
25.985 0.00454709 0.000432261
25.99 0.00550748 0.00132314
25.995 0.00550808 0.00199012
26 0.0109757 0.00362698
26.005 0.00308794 0.00319454
26.01 -0.000865182 0.00201553
26.015 -0.00389975 0.00046886
26.02 -0.00391713 -0.000712204
26.025 5.44155e-05 -0.000770175
26.03 -0.00415656 -0.00168803
26.035 -0.00105992 -0.00172213
26.04 -0.00277987 -0.00208988
26.045 0.000343851 -0.00169237
26.05 0.000936524 -0.00125064
26.055 0.00346428 -0.00037072
26.06 0.00346454 0.000311326
26.065 -0.00209161 -0.000331823
26.07 0.00471605 0.000614509
26.075 0.00567661 0.00154017
26.08 0.00465056 0.0020258
26.085 0.00929003 0.00336037
26.09 0.0120146 0.0049297
26.095 0.00854932 0.00537152
26.1 0.0093873 0.00585307
26.105 0.00632993 0.00554636
26.11 0.00305809 0.00459985
26.115 0.00370664 0.00399562
26.12 0.0031855 0.00341178
26.125 -0.0063252 0.000965174
26.13 0.00282775 0.00103126
26.135 0.000842281 0.00067737
26.14 0.000225352 0.000293705
26.145 0.00842166 0.00173577
26.15 0.00614253 0.00236335
26.155 0.0118624 0.00404138
26.16 0.0207615 0.0071728
26.165 0.0146627 0.00824641
26.17 0.0130292 0.00868221
26.175 0.0063493 0.00757231
26.18 -0.0013234 0.00508665
26.185 0.00111802 0.0036906
26.19 -0.00310155 0.0017404
26.195 -0.0067531 -0.000501263
26.2 -0.00585731 -0.00199413
26.205 -0.0113046 -0.00423578
26.21 -0.00499235 -0.00456635
26.215 0.00159826 -0.00338752
26.22 0.00966228 -0.00075721
26.225 0.00991599 0.00132359
26.23 0.0124837 0.00345775
26.235 0.0181891 0.0062737
26.24 0.013672 0.00744681
26.245 0.0173402 0.00907694
26.25 0.0148393 0.0097497
26.255 0.00769836 0.00871949
26.26 0.00798667 0.00795661
26.265 0.00418555 0.00654785
26.27 -0.00071551 0.00442643
26.275 0.000746893 0.00311008
26.28 -0.00269846 0.00138903
26.285 0.00427118 0.00155283
26.29 0.00642262 0.00214054
26.295 0.00338951 0.00195749
26.3 0.00816404 0.0028273
26.305 0.00900574 0.00366776
26.31 0.0139638 0.00534263
26.315 0.0157991 0.00698609
26.32 0.015596 0.00816653
26.325 0.012062 0.00829024
26.33 0.0165399 0.00929227
26.335 0.0137509 0.00942678
26.34 0.008114 0.00830656
26.345 0.00639117 0.00706795
26.35 0.0047557 0.00575972
26.355 0.00244742 0.00426748
26.36 -0.00114015 0.00237817
26.365 0.00308674 0.00184249
26.37 0.00630402 0.00212553
26.375 0.00376509 0.00182084
26.38 0.0107173 0.00305961
26.385 0.00795666 0.00342738
26.39 0.0176557 0.00574445
26.395 0.012152 0.00633728
26.4 0.0116703 0.00667078
26.405 0.00987908 0.00653156
26.41 0.0124957 0.00695847
26.415 0.0166939 0.008141
26.42 0.00858687 0.00731146
26.425 0.00839007 0.00661155
26.43 -0.000803553 0.00414334
26.435 0.00518132 0.00351981
26.44 0.00777141 0.0035907
26.445 0.00606567 0.00329157
26.45 0.00124726 0.00206635
26.455 0.0056932 0.00208011
26.46 0.00603683 0.00217392
26.465 0.00603041 0.00226331
26.47 0.0104081 0.00325946
26.475 0.0101657 0.00397115
26.48 0.00985826 0.00444574
26.485 0.0125487 0.00535965
26.49 0.0113923 0.00580175
26.495 0.00992366 0.00580884
26.5 0.0111478 0.00604969
26.505 0.0126023 0.00651359
26.51 0.0097546 0.00624179
26.515 0.00687693 0.00540608
26.52 0.00254807 0.00384732
26.525 0.000124967 0.00214845
26.53 0.00678625 0.00225987
26.535 -0.00345676 0.000205921
26.54 0.00066875 -0.000462149
26.545 0.00072508 -0.000934447
26.55 0.00980635 0.000640567
26.555 0.0184677 0.00366979
26.56 0.0203445 0.00635769
26.565 0.0199235 0.00829358
26.57 0.0164879 0.00901803
26.575 0.00941342 0.00804502
26.58 0.012485 0.00791629
26.585 0.00910306 0.00707336
26.59 0.00913891 0.00641017
26.595 -0.00549123 0.00281268
26.6 -0.00496069 0.000182393
26.605 -0.0103201 -0.00292596
26.61 0.000149485 -0.00305687
26.615 0.000477589 -0.00305603
26.62 0.00516332 -0.00204902
26.625 0.00873173 -0.000508007
26.63 0.0151047 0.00200712
26.635 0.0113772 0.00312531
26.64 0.0124662 0.00419218
26.645 0.0109343 0.00465971
26.65 0.00795838 0.00437291
26.655 -5.84171e-05 0.00245242
26.66 -0.00216465 0.000545984
26.665 -0.00857888 -0.00223748
26.67 -0.00170828 -0.00288397
26.675 -0.00422263 -0.00386848
26.68 0.000211568 -0.00365577
26.685 0.00763175 -0.00190178
26.69 0.00306441 -0.00150497
26.695 0.0107491 0.000420861
26.7 0.00830714 0.00137311
26.705 0.00733141 0.00188336
26.71 0.00297125 0.00134289
26.715 0.000177437 0.000334248
26.72 0.00317118 0.000182407
26.725 -0.00267407 -0.00115741
26.73 0.00307356 -0.000971436
26.735 0.00347759 -0.000744895
26.74 -0.00291325 -0.00191509
26.745 -0.000930051 -0.00238276
26.75 0.0043927 -0.00161438
26.755 0.00388211 -0.00113102
26.76 0.00206536 -0.00114525
26.765 -0.000128595 -0.00160659
26.77 0.00659354 -0.000543728
26.775 0.00167405 -0.000760943
26.78 0.00692701 0.000171806
26.785 0.00261493 -2.62285e-05
26.79 0.00183711 -0.000342189
26.795 0.0004103 -0.000881593
26.8 0.000301803 -0.0013146
26.805 0.000278502 -0.00164031
26.81 0.00161609 -0.00160279
26.815 0.00076933 -0.00174987
26.82 -0.00101304 -0.00223131
26.825 -0.00206768 -0.00281425
26.83 -0.000304837 -0.00287985
26.835 -0.00398781 -0.00369281
26.84 -0.000108661 -0.00348373
26.845 0.00360425 -0.00253546
26.85 0.00298929 -0.00193951
26.855 0.00610244 -0.000834699
26.86 0.00590372 -4.5234e-05
26.865 0.00717554 0.000807218
26.87 0.00695355 0.00138509
26.875 0.002921 0.000958621
26.88 0.00552114 0.00116087
26.885 -0.00299416 -0.000484429
26.89 0.000854808 -0.000936586
26.895 -0.00835852 -0.00321702
26.9 0.00199185 -0.00277124
26.905 -0.00254228 -0.00337534
26.91 -0.00136628 -0.00357966
26.915 -0.00352804 -0.00418218
26.92 -0.000525446 -0.00399637
26.925 -0.000443001 -0.00382178
26.93 -0.0023718 -0.00408193
26.935 0.00497003 -0.00273555
26.94 0.000541685 -0.00263652
26.945 0.00731729 -0.0011437
26.95 0.000425426 -0.00146513
26.955 0.000661952 -0.00167277
26.96 -0.000648256 -0.00211066
26.965 -0.001739 -0.00267497
26.97 0.00357001 -0.00199534
26.975 -0.00213151 -0.00268093
26.98 0.000385061 -0.00267679
26.985 -0.00145922 -0.00306218
26.99 -0.00172307 -0.00340946
26.995 0.00703278 -0.00183996
27 0.00151919 -0.00180583
27.005 -0.00117319 -0.00235296
27.01 0.00291904 -0.00191522
27.015 -0.00139747 -0.0024939
27.02 0.00261568 -0.00209543
27.025 0.00114739 -0.00210589
27.03 0.00800026 -0.000683752
27.035 0.0044561 -0.000365829
27.04 0.00511618 -6.06435e-07
27.045 0.0086172 0.000997366
27.05 0.00432104 0.000825798
27.055 0.0071409 0.00126548
27.06 -0.00379107 -0.000726302
27.065 0.00112362 -0.00121927
27.07 -0.00596936 -0.00308699
27.075 -0.00281455 -0.00384333
27.08 -0.00242583 -0.00432635
27.085 -0.00230407 -0.00464953
27.09 0.000939363 -0.00420078
27.095 -0.00277898 -0.00463162
27.1 0.00595166 -0.00310876
27.105 0.00742583 -0.0016393
27.11 0.0072838 -0.000562243
27.115 -0.00105451 -0.00151262
27.12 0.00424561 -0.00112569
27.125 0.000812582 -0.00156393
27.13 -0.00180552 -0.00245252
27.135 -0.00216912 -0.00320208
27.14 -0.00297491 -0.00394545
27.145 -0.00351318 -0.00461428
27.15 -0.00127029 -0.00464584
27.155 0.00263568 -0.00383427
27.16 0.00696345 -0.00230335
27.165 0.0137854 0.00028587
27.17 0.0082013 0.00106687
27.175 0.00592298 0.00115387
27.18 0.00945863 0.00192818
27.185 0.00330772 0.00119642
27.19 0.00110714 0.00015335
27.195 -0.00544847 -0.00202918
27.2 -0.00290271 -0.00315771
27.205 -0.00149616 -0.00371551
27.21 -0.0042131 -0.00469589
27.215 0.0022842 -0.00407318
27.22 0.00259453 -0.00352842
27.225 0.00252694 -0.00312564
27.23 0.00585442 -0.00212526
27.235 -0.00192937 -0.00300449
27.24 0.00405952 -0.00241855
27.245 -0.00264473 -0.003379
27.25 -0.00933701 -0.0055213
27.255 0.00120976 -0.00492479
27.26 -0.00647661 -0.00607363
27.265 0.00466907 -0.00460052
27.27 -0.00213222 -0.00489904
27.275 0.00483794 -0.00365419
27.28 0.00705355 -0.00224875
27.285 0.00655026 -0.00129371
27.29 0.00440825 -0.00104504
27.295 0.00352233 -0.00105949
27.3 0.00427745 -0.000934706
27.305 -0.000156607 -0.00179088
27.31 -0.00602297 -0.00368454
27.315 -0.0109421 -0.00615323
27.32 -0.00448238 -0.00665018
27.325 0.00092848 -0.00588435
27.33 0.00204235 -0.00505685
27.335 0.00710967 -0.00336125
27.34 0.0110968 -0.00125003
27.345 0.00812236 -0.000283772
27.35 0.00633409 4.51021e-05
27.355 0.00485925 -4.70082e-05
27.36 -0.000205433 -0.00120041
27.365 -0.00456856 -0.00301719
27.37 -0.00502132 -0.00450857
27.375 -0.00632436 -0.00591223
27.38 -0.0017065 -0.00600403
27.385 -0.005573 -0.00687479
27.39 -0.00835856 -0.00810686
27.395 -0.00086047 -0.00744259
27.4 0.00371358 -0.00597449
27.405 0.00537707 -0.00450679
27.41 0.00994872 -0.00244077
27.415 0.00621204 -0.00167797
27.42 0.00450281 -0.00148337
27.425 0.000907365 -0.00211838
27.43 0.00272178 -0.00223971
27.435 0.00309028 -0.00228263
27.44 -0.00501096 -0.00404708
27.445 -0.00779194 -0.00596812
27.45 -0.00912742 -0.0077077
27.455 -0.00174118 -0.0074762
27.46 -0.00411573 -0.00777594
27.465 0.0011019 -0.00689738
27.47 -0.00251448 -0.00698241
27.475 -0.000975231 -0.006726
27.48 0.00154911 -0.00598802
27.485 0.00361397 -0.00499735
27.49 0.000274909 -0.00496295
27.495 -0.000686996 -0.00513625
27.5 0.00462391 -0.00416878
27.505 0.00075101 -0.00426227
27.51 -0.00678293 -0.00593691
27.515 -0.00616317 -0.00707343
27.52 9.38307e-06 -0.00664749
27.525 -0.00445753 -0.00726329
27.53 -0.00870604 -0.00862138
27.535 -0.0155126 -0.0110667
27.54 -0.0112582 -0.0120153
27.545 -0.00840179 -0.0121062
27.55 -0.0114126 -0.0127675
27.555 -0.0114591 -0.013252
27.56 -0.0102996 -0.013332
27.565 0.00208777 -0.0107629
27.57 0.000953294 -0.00903483
27.575 0.00243006 -0.00741793
27.58 0.00816423 -0.00499167
27.585 0.0102032 -0.00275278
27.59 -0.00057805 -0.00336487
27.595 -0.00206181 -0.0041762
27.6 -0.00415744 -0.00525477
27.605 -0.00961132 -0.00724555
27.61 -0.0153378 -0.00997591
27.615 -0.022728 -0.0135766
27.62 -0.0119676 -0.0140311
27.625 -0.0105059 -0.0140343
27.63 -0.00447765 -0.0127334
27.635 -0.00124829 -0.0110425
27.64 0.0053981 -0.00835367
27.645 0.00352781 -0.00671808
27.65 0.00457358 -0.00527333
27.655 0.00230796 -0.00468205
27.66 -0.0028595 -0.00534908
27.665 -0.0096941 -0.00731844
27.67 -0.0119706 -0.0092982
27.675 -0.0196564 -0.012426
27.68 -0.0178981 -0.0144124
27.685 -0.0169969 -0.0157038
27.69 -0.0165114 -0.0165384
27.695 -0.0118271 -0.0161549
27.7 -0.00521646 -0.0144423
27.705 -0.00572178 -0.0132149
27.71 -0.000304976 -0.0111379
27.715 0.00198609 -0.00908004
27.72 0.001984 -0.00753289
27.725 -0.00219807 -0.00726005
27.73 -2.59716e-05 -0.00662579
27.735 -0.00558439 -0.00734073
27.74 -0.00657126 -0.00810982
27.745 -0.0158286 -0.010655
27.75 -0.0155119 -0.0125334
27.755 -0.0106272 -0.0129274
27.76 -0.0145729 -0.0140425
27.765 -0.0129405 -0.0145324
27.77 -0.0135013 -0.0150038
27.775 -0.0137187 -0.0153862
27.78 -0.0103975 -0.0149522
27.785 -0.00725017 -0.0139477
27.79 -0.0148433 -0.0147617
27.795 -0.0128551 -0.0149392
27.8 -0.00801353 -0.0140486
27.805 -0.0094631 -0.013663
27.81 -0.00461916 -0.0123474
27.815 -0.0114296 -0.0127716
27.82 -0.00904551 -0.0126006
27.825 -0.0161259 -0.0139552
27.83 -0.0165586 -0.0150678
27.835 -0.0111246 -0.0147617
27.84 -0.0160473 -0.0155515
27.845 -0.0133216 -0.0155633
27.85 -0.0216014 -0.0172856
27.855 -0.0132274 -0.0168128
27.86 -0.0146312 -0.0167278
27.865 -0.0187943 -0.0175144
27.87 -0.0106254 -0.0163733
27.875 -0.0193531 -0.0173203
27.88 -0.0121685 -0.0165132
27.885 -0.00897502 -0.0152153
27.89 -0.0104317 -0.0145303
27.895 -0.0151588 -0.0149985
27.9 -0.0125321 -0.014801
27.905 -0.00503587 -0.0130753
27.91 -0.00835021 -0.0124736
27.915 -0.0176758 -0.0139859
27.92 -0.0180966 -0.0152249
27.925 -0.0180218 -0.0161488
27.93 -0.0167469 -0.0165763
27.935 -0.020572 -0.0176916
27.94 -0.0127571 -0.016882
27.945 -0.0237036 -0.0185522
27.95 -0.0160773 -0.0182005
27.955 -0.0151753 -0.0177211
27.96 -0.0158299 -0.0174771
27.965 -0.00671673 -0.0153701
27.97 -0.00807107 -0.0140547
27.975 -0.00679655 -0.0127981
27.98 -0.0176422 -0.0141323
27.985 -0.00958786 -0.0134696
27.99 -0.0134921 -0.0137945
27.995 -0.0187598 -0.0151517
28 -0.0166771 -0.015747
28.005 -0.0278004 -0.0185259
28.01 -0.0121024 -0.0173219
28.015 -0.0236325 -0.0188066
28.02 -0.0208643 -0.0193295
28.025 -0.0158033 -0.0186362
28.03 -0.0146538 -0.0178423
28.035 -0.00972956 -0.0161886
28.04 -0.0101205 -0.0150115
28.045 -0.011193 -0.0143443
28.05 -0.00743796 -0.0130602
28.055 -0.0148381 -0.013651
28.06 -0.0111564 -0.0133417
28.065 -0.017612 -0.0144706
28.07 -0.0185405 -0.0155296
28.075 -0.0183346 -0.0162879
28.08 -0.015543 -0.0162728
28.085 -0.0266705 -0.0185844
28.09 -0.0173957 -0.0183713
28.095 -0.0174541 -0.0181973
28.1 -0.0128174 -0.0170697
28.105 -0.00758699 -0.0150997
28.11 -0.00922018 -0.0139448
28.115 -0.00488216 -0.0121606
28.12 -0.012913 -0.0125016
28.125 -0.00530065 -0.0111752
28.13 -0.00812937 -0.0107777
28.135 -0.0109744 -0.0110937
28.14 -0.0129835 -0.0117712
28.145 -0.0195038 -0.0136626
28.15 -0.0164448 -0.0144566
28.155 -0.0203005 -0.0158584
28.16 -0.0172719 -0.0162712
28.165 -0.0204988 -0.0172426
28.17 -0.0142612 -0.0166475
28.175 -0.00933697 -0.015141
28.18 -0.00832002 -0.0137718
28.185 -0.00946873 -0.0129716
28.19 -0.00960422 -0.0123979
28.195 -0.0126788 -0.0126134
28.2 -0.0104757 -0.012323
28.205 -0.0128509 -0.0126076
28.21 -0.0104948 -0.0123332
28.215 -0.0213538 -0.0144044
28.22 -0.0139138 -0.0144075
28.225 -0.0107801 -0.0137433
28.23 -0.00492212 -0.0120083
28.235 -0.00945614 -0.011645
28.24 -0.00724246 -0.0109155
28.245 -0.00692961 -0.0103087
28.25 -0.0164409 -0.011853
28.255 -0.0115768 -0.0120103
28.26 -0.0167832 -0.0132213
28.265 -0.0173653 -0.0142508
28.27 -0.0157749 -0.0146831
28.275 -0.0190224 -0.0156723
28.28 -0.0143275 -0.0154127
28.285 -0.0061157 -0.0134711
28.29 -0.00268103 -0.0112693
28.295 -0.00245048 -0.00955788
28.3 -0.00251742 -0.00829108
28.305 -0.00280734 -0.00741861
28.31 -0.0146916 -0.00927554
28.315 -0.0123176 -0.0102051
28.32 -0.0238054 -0.0133265
28.325 -0.0218504 -0.0152749
28.33 -0.0221895 -0.0167995
28.335 -0.020818 -0.0176317
28.34 -0.0132214 -0.016628
28.345 -0.0114663 -0.0154703
28.35 -0.00849306 -0.0139412
28.355 -0.00461572 -0.011951
28.36 0.00255692 -0.00893785
28.365 0.00457445 -0.00624744
28.37 -0.00457664 -0.00615801
28.375 -0.00716918 -0.00666703
28.38 -0.0104559 -0.00777366
28.385 -0.0162091 -0.00983869
28.39 -0.0145618 -0.011067
28.395 -0.0229313 -0.0137476
28.4 -0.0255053 -0.0162959
28.405 -0.0233557 -0.0177351
28.41 -0.0153187 -0.0170954
28.415 -0.0101157 -0.015468
28.42 -0.00729738 -0.0136077
28.425 -0.00124233 -0.0109034
28.43 -0.00184169 -0.00897758
28.435 -0.000284166 -0.00720082
28.44 -0.0048096 -0.00682229
28.445 -0.00373712 -0.00633654
28.45 -0.0136736 -0.00807469
28.455 -0.00787721 -0.00819439
28.46 -0.0117112 -0.00909927
28.465 -0.0200689 -0.0115409
28.47 -0.0144965 -0.0122114
28.475 -0.0133458 -0.0124618
28.48 -0.00802581 -0.0115172
