# Generated from ../data/13JUL2013/024.dat
freq T_s gyro_x steer v
84.7153 1 0.744694 0.0979592 0.00761277
85.5145 1 0.0418709 0.00789402 0.00271524
86.3137 1 0.0872562 0.0306637 0.0387992
87.1129 1 0.0347792 0.00971414 0.0093687
87.9121 1 0.0316138 0.010313 0.0205632
88.7113 1 0.0500457 0.00952105 0.015507
89.5105 1 0.022657 0.0213856 0.0318307
90.3097 1 0.0267517 0.0258853 0.0092053
91.1089 1 0.0553958 0.0193242 0.0117439
91.9081 1 0.0651041 0.0212112 0.0227766
92.7073 1 0.0251717 0.0118652 0.0115969
93.5065 1 0.0481582 0.0224489 0.0118943
94.3057 1 0.0212946 0.0162023 0.00468542
95.1049 1 0.0917911 0.0401951 0.00945702
95.9041 1 0.0210651 0.017119 0.00290663
96.7033 1 0.025595 0.0224528 0.0176228
97.5025 1 0.0451569 0.034853 0.0297179
98.3017 1 0.00996185 0.0305222 0.0301901
99.1009 1 0.0714646 0.0164596 0.0162969
99.9001 1 0.0453453 0.0117182 0.00577472
