# Generated from ../data/13JUL2013/000.dat
time steer steer_est v v_c
20.96 -0.000628319 0 0.039216 2
20.965 -0.000628319 0 0.0436484 2
20.97 -0.000942478 0 0.0468769 2
20.975 -0.00125664 0 0.0492293 2
20.98 -0.0015708 0 0.0612286 2
20.985 -0.00188496 0 0.0672243 2
20.99 -0.00219911 0 0.0715914 2
20.995 -0.00251327 0 0.0850599 2
21 -0.00282743 0 0.0921241 2
21.005 -0.00314159 0 0.0972714 2
21.01 -0.00345575 0 0.111306 2
21.015 -0.00345575 0 0.118785 2
21.02 -0.00376991 0 0.134519 2
21.025 -0.00408407 0 0.143235 2
21.03 -0.00439823 0 0.139298 2
21.035 -0.00471239 0 0.149463 2
21.04 -0.00471239 0 0.154121 2
21.045 -0.00502655 0 0.167802 2
21.05 -0.00502655 0 0.164734 2
21.055 -0.00534071 0 0.165247 2
21.06 -0.00534071 0 0.175905 2
21.065 -0.00534071 0 0.191211 2
21.07 -0.00565487 0 0.199613 2
21.075 -0.00565487 0 0.205736 2
21.08 -0.00565487 0 0.210194 2
21.085 -0.00565487 0 0.22373 2
21.09 -0.00565487 0 0.220557 2
21.095 -0.00565487 0 0.231279 2
21.1 -0.00565487 0 0.246628 2
21.105 -0.00565487 0 0.24478 2
21.11 -0.00565487 0 0.256463 2
21.115 -0.00565487 0 0.26223 2
21.12 -0.00565487 0 0.266429 2
21.125 -0.00565487 0 0.279777 2
21.13 -0.00565487 0 0.276466 2
21.135 -0.00565487 0 0.287088 2
21.14 -0.00565487 0 0.292078 2
21.145 -0.00565487 0 0.306002 2
21.15 -0.00565487 0 0.313396 2
21.155 -0.00565487 0 0.318785 2
21.16 -0.00565487 0 0.322708 2
21.165 -0.00565487 0 0.32557 2
21.17 -0.00596903 0 0.327651 2
21.175 -0.00596903 0 0.339456 2
21.18 -0.00596903 0 0.345307 2
21.185 -0.00596903 0 0.359858 2
21.19 -0.00628319 0 0.357423 2
21.195 -0.00628319 0 0.358399 2
21.2 -0.00659734 0 0.369392 2
21.205 -0.00659734 0 0.374658 2
21.21 -0.0069115 0 0.378491 2
21.215 -0.00722566 0 0.391573 2
21.22 -0.00722566 0 0.398352 2
21.225 -0.00753982 0 0.413582 2
21.23 -0.00785398 0 0.421925 2
21.235 -0.00816814 0 0.428008 2
21.24 -0.00816814 0 0.432435 2
21.245 -0.0084823 0 0.44595 2
21.25 -0.00879646 0 0.453045 2
21.255 -0.00879646 0 0.458219 2
21.26 -0.00911062 0 0.472269 2
21.265 -0.00911062 0 0.479763 2
21.27 -0.00911062 0 0.485217 2
21.275 -0.00911062 0 0.489195 2
21.28 -0.00942478 0 0.492089 2
21.285 -0.00942478 0 0.504487 2
21.29 -0.00942478 0 0.510768 2
21.295 -0.00942478 0 0.515349 2
21.3 -0.00973894 0 0.518681 2
21.305 -0.00973894 0 0.5314 2
21.31 -0.0100531 0 0.537914 2
21.315 -0.0103673 0 0.542664 2
21.32 -0.0103673 0 0.54612 2
21.325 -0.0106814 0 0.548642 2
21.33 -0.0109956 0 0.56076 2
21.335 -0.0113097 0 0.566848 2
21.34 -0.0116239 0 0.571277 2
21.345 -0.0116239 0 0.584795 2
21.35 -0.0119381 0 0.591891 2
21.355 -0.0122522 0 0.597066 2
21.36 -0.0125664 0 0.60083 2
21.365 -0.0125664 0 0.613865 2
21.37 -0.0128805 0 0.620607 2
21.375 -0.0128805 0 0.63581 2
21.38 -0.0131947 0 0.644133 2
21.385 -0.0135088 0 0.650202 2
21.39 -0.0135088 0 0.664903 2
21.395 -0.013823 0 0.672873 2
21.4 -0.013823 0 0.668387 2
21.405 -0.0141372 0 0.678157 2
21.41 -0.0141372 0 0.682522 2
21.415 -0.0144513 0 0.695994 2
21.42 -0.0144513 0 0.703056 2
21.425 -0.0147655 0 0.708207 2
21.43 -0.0147655 0 0.711952 2
21.435 -0.0150796 0 0.724974 2
21.44 -0.0150796 0 0.721421 2
21.445 -0.0153938 0 0.731872 2
21.45 -0.015708 0 0.736732 2
21.455 -0.0160221 0 0.750566 2
21.46 -0.0163363 0 0.747604 2
21.465 -0.0166504 0 0.758486 2
21.47 -0.0169646 0 0.763662 2
21.475 -0.0175929 0 0.767439 2
21.48 -0.0179071 0 0.78047 2
21.485 -0.0182212 0 0.787224 2
21.49 -0.0188496 0 0.792136 2
21.495 -0.0191637 0 0.806009 2
21.5 -0.0194779 0 0.81336 2
21.505 -0.0201062 0 0.829011 2
21.51 -0.0204204 0 0.827371 2
21.515 -0.0207345 0 0.839217 2
21.52 -0.0210487 0 0.845092 2
21.525 -0.0213628 0 0.84938 2
21.53 -0.021677 0 0.852496 2
21.535 -0.0219911 0 0.86506 2
21.54 -0.0219911 0 0.871458 2
21.545 -0.0223053 0 0.886414 2
21.55 -0.0226195 0 0.894554 2
21.555 -0.0229336 0 0.910779 2
21.56 -0.0232478 0 0.919844 2
21.565 -0.0235619 0 0.91617 2
21.57 -0.0238761 0 0.926517 2
21.575 -0.0241903 0 0.931317 2
21.58 -0.0245044 0 0.934805 2
21.585 -0.0251327 0 0.947642 2
21.59 -0.0254469 0 0.954237 2
21.595 -0.0257611 0 0.959051 2
21.6 -0.0263894 0 0.962549 2
21.605 -0.0267035 0 0.975393 2
21.61 -0.0270177 0 0.981993 2
21.615 -0.027646 0 0.986811 2
21.62 -0.0279602 -0.0283362 1.0006 2
21.625 -0.0282743 -0.0287 1.0079 2
21.63 -0.0285885 -0.0290616 1.0235 2
21.635 -0.0292168 -0.029478 1.03213 2
21.64 -0.029531 -0.0298947 1.03841 2
21.645 -0.0298451 -0.0303006 1.04299 2
21.65 -0.0301593 -0.0306798 1.04631 2
21.655 -0.0307876 -0.031129 1.04875 2
21.66 -0.0311018 -0.0315665 1.0608 2
21.665 -0.0314159 -0.0319789 1.07713 2
21.67 -0.027646 -0.0314405 1.08626 2
21.675 -0.027646 -0.0307005 1.09293 2
21.68 -0.0270177 -0.0296643 1.10806 2
21.685 -0.0267035 -0.0284919 1.11635 2
21.69 -0.0257611 -0.0270803 1.12238 2
21.695 -0.0245044 -0.0254465 1.12678 2
21.7 -0.0232478 -0.0236367 1.12998 2
21.705 -0.0219911 -0.0217024 1.1426 2
21.71 -0.0204204 -0.0196525 1.14904 2
21.715 -0.0191637 -0.0176065 1.15374 2
21.72 -0.0175929 -0.0154778 1.16744 2
21.725 -0.0163363 -0.0134514 1.1644 2
21.73 -0.0150796 -0.0114667 1.16492 2
21.735 -0.0135088 -0.00949785 1.1756 2
21.74 -0.0122522 -0.00757217 1.18062 2
21.745 -0.0106814 -0.00560984 1.19458 2
21.75 -0.00911062 -0.00364596 1.20198 2
21.755 -0.00753982 -0.0016491 1.20739 2
21.76 -0.00534071 0.000483854 1.20103 2
21.765 -0.00345575 0.00269174 1.20945 2
21.77 -0.00125664 0.0050193 1.2231 2
21.775 0.000942478 0.0073805 1.22003 2
21.78 0.00345575 0.0098494 1.22053 2
21.785 0.00596903 0.0123646 1.23119 2
21.79 0.0084823 0.0148644 1.23619 2
21.795 0.0106814 0.017329 1.25014 2
21.8 0.0131947 0.0197381 1.24725 2
21.805 0.0153938 0.0221172 1.24791 2
21.81 0.0175929 0.0244249 1.25866 2
21.815 0.019792 0.0266866 1.26376 2
21.82 0.021677 0.028895 1.26747 2
21.825 0.0235619 0.0310276 1.28046 2
21.83 0.0254469 0.0331582 1.27688 2
21.835 0.0273319 0.0352139 1.28732 2
21.84 0.0289027 0.0371767 1.28188 2
21.845 0.0304734 0.0390472 1.29096 2
21.85 0.0320442 0.0407906 1.29482 2
21.855 0.0333009 0.0423864 1.30793 2
21.86 0.0348717 0.0438716 1.30443 2
21.865 0.0361283 0.0452281 1.30464 2
21.87 0.037385 0.0464928 1.31507 2
21.875 0.0386416 0.0476676 1.31994 2
21.88 0.0398982 0.0488006 1.32347 2
21.885 0.041469 0.0499832 1.33634 2
21.89 0.0427257 0.0511488 1.33267 2
21.895 0.0442965 0.0523401 1.34304 2
21.9 0.0458673 0.0535824 1.34784 2
21.905 0.0471239 0.0547658 1.35135 2
21.91 0.0483805 0.0559135 1.35389 2
21.915 0.0496372 0.0570079 1.35576 2
21.92 0.0508938 0.0580461 1.35711 2
21.925 0.0518363 0.0589969 1.36839 2
21.93 0.0527788 0.059836 1.37384 2
21.935 0.0534071 0.0605886 1.37783 2
21.94 0.0537212 0.0611452 1.38073 2
21.945 0.0543496 0.0616377 1.39313 2
21.95 0.0543496 0.0619924 1.38913 2
21.955 0.0546637 0.0622463 1.39925 2
21.96 0.0549779 0.0624861 1.40387 2
21.965 0.0549779 0.062605 1.40725 2
21.97 0.0549779 0.0626592 1.41998 2
21.975 0.0549779 0.0626232 1.41624 2
21.98 0.0549779 0.062504 1.41624 2
21.985 0.0549779 0.0623199 1.42655 2
21.99 0.0549779 0.0620717 1.43129 2
21.995 0.0549779 0.0617896 1.44504 2
22 0.0549779 0.0614665 1.44202 2
22.005 0.0549779 0.0611318 1.44258 2
22.01 0.055292 0.0608884 1.45325 2
22.015 0.055292 0.0606387 1.4583 2
22.02 0.055292 0.0604419 1.46196 2
22.025 0.0556062 0.0603152 1.45436 2
22.03 0.0556062 0.0601981 1.46183 2
22.035 0.0556062 0.0600827 1.46455 2
22.04 0.0556062 0.0599442 1.46651 2
22.045 0.055292 0.0597119 1.47825 2
22.05 0.0549779 0.0593739 1.48403 2
22.055 0.0543496 0.0588838 1.48826 2
22.06 0.0537212 0.0582521 1.49133 2
22.065 0.0530929 0.0575099 1.49358 2
22.07 0.0521504 0.0566105 1.4952 2
22.075 0.051208 0.0556091 1.50668 2
22.08 0.0502655 0.0545234 1.502 2
22.085 0.0496372 0.0534572 1.50135 2
22.09 0.0486947 0.0523855 1.50086 2
22.095 0.0480664 0.0513619 1.51081 2
22.1 0.047438 0.0504313 1.51529 2
22.105 0.0471239 0.0496354 1.51857 2
22.11 0.0468097 0.0489535 1.52095 2
22.115 0.0461814 0.0483117 1.5227 2
22.12 0.0458673 0.0477259 1.53424 2
22.125 0.0455531 0.0472015 1.53992 2
22.13 0.0452389 0.0466903 1.54404 2
22.135 0.0449248 0.0461997 1.54705 2
22.14 0.0442965 0.0456471 1.54924 2
22.145 0.0439823 0.0450921 1.55084 2
22.15 0.043354 0.044493 1.552 2
22.155 0.0427257 0.0438322 1.55285 2
22.16 0.0420973 0.0431642 1.55346 2
22.165 0.041469 0.042458 1.56421 2
22.17 0.0405265 0.0416861 1.55899 2
22.175 0.0395841 0.0408682 1.57852 2
22.18 0.0389557 0.0400701 1.57695 2
22.185 0.0380133 0.0392469 1.58886 2
22.19 0.037385 0.0384784 1.59477 2
22.195 0.0367566 0.0377426 1.59909 2
22.2 0.0361283 0.0370281 1.60223 2
22.205 0.0358142 0.0364166 1.60452 2
22.21 0.0351858 0.0357999 1.60618 2
22.215 0.0345575 0.0351723 1.60741 2
22.22 0.0342434 0.0346187 1.60828 2
22.225 0.0339292 0.0340528 1.60894 2
22.23 0.0333009 0.0334724 1.61968 2
22.235 0.0329867 0.0329144 1.6145 2
22.24 0.0326726 0.0323656 1.62373 2
22.245 0.0320442 0.0318003 1.62773 2
22.25 0.0317301 0.0312568 1.63063 2
22.255 0.0311018 0.0306877 1.63276 2
22.26 0.0304734 0.0300891 1.63429 2
22.265 0.029531 0.0294326 1.64571 2
22.27 0.0289027 0.0287788 1.64098 2
22.275 0.0282743 0.028135 1.65058 2
22.28 0.0273319 0.0274464 1.64453 2
22.285 0.0267035 0.0267634 1.64288 2
22.29 0.0260752 0.0261293 1.64166 2
22.295 0.0254469 0.0254998 1.64079 2
22.3 0.0248186 0.0248858 1.65043 2
22.305 0.0241903 0.0242832 1.65472 2
22.31 0.0238761 0.0237369 1.65783 2
22.315 0.0232478 0.0232166 1.66011 2
22.32 0.0229336 0.0226924 1.66176 2
22.325 0.0226195 0.0222497 1.66297 2
22.33 0.0223053 0.0218066 1.67413 2
22.335 0.0223053 0.021471 1.66924 2
22.34 0.0219911 0.0211513 1.6684 2
22.345 0.021677 0.0208159 1.66781 2
22.35 0.0213628 0.0205072 1.67765 2
22.355 0.0210487 0.0201856 1.68209 2
22.36 0.0204204 0.0198131 1.67502 2
22.365 0.0201062 0.0194268 1.67264 2
22.37 0.0194779 0.0189655 1.68117 2
22.375 0.0188496 0.0184779 1.68465 2
22.38 0.0185354 0.0180103 1.68717 2
22.385 0.0179071 0.01751 1.68903 2
22.39 0.0172788 0.0169848 1.70065 2
22.395 0.0169646 0.0165034 1.6961 2
22.4 0.0163363 0.0160115 1.69551 2
22.405 0.015708 0.0154981 1.70539 2
22.41 0.0153938 0.0150299 1.70982 2
22.415 0.0147655 0.0145262 1.71307 2
22.42 0.0144513 0.0140479 1.70513 2
22.425 0.013823 0.0135392 1.70211 2
22.43 0.0135088 0.0130191 1.71018 2
22.435 0.0131947 0.0125324 1.71332 2
22.44 0.0125664 0.0119984 1.7156 2
22.445 0.0122522 0.0114908 1.71728 2
22.45 0.0119381 0.0109838 1.71848 2
22.455 0.0113097 0.0104757 1.71938 2
22.46 0.0109956 0.00998596 1.7303 2
22.465 0.0103673 0.00945881 1.72524 2
22.47 0.00973894 0.00892663 1.72428 2
22.475 0.00942478 0.00842797 1.73388 2
22.48 0.00879646 0.00791793 1.73812 2
22.485 0.00816814 0.00734 1.73093 2
22.49 0.00753982 0.00675976 1.73872 2
22.495 0.0069115 0.00614535 1.74166 2
22.5 0.00628319 0.00553261 1.73349 2
22.505 0.00565487 0.00489257 1.7406 2
22.51 0.00502655 0.00424381 1.74301 2
22.515 0.00439823 0.00362442 1.74478 2
22.52 0.00376991 0.00299354 1.75634 2
22.525 0.00345575 0.0024543 1.75175 2
22.53 0.00314159 0.0019829 1.75113 2
22.535 0.00282743 0.00155557 1.76099 2
22.54 0.00219911 0.00112738 1.75512 2
22.545 0.00188496 0.000712925 1.7536 2
22.55 0.0015708 0.000354388 1.76277 2
22.555 0.00125664 2.63241e-06 1.75643 2
22.56 0.000942478 -0.000329796 1.75454 2
22.565 0.000628319 -0.000649649 1.76347 2
22.57 0.000628319 -0.000915224 1.75693 2
22.575 0.000314159 -0.00115346 1.76521 2
22.58 0 -0.00139762 1.76848 2
22.585 -0.000314159 -0.00163285 1.76059 2
22.59 -0.000628319 -0.00187408 1.76786 2
22.595 -0.000942478 -0.00209314 1.77043 2
22.6 -0.00125664 -0.00232195 1.77228 2
22.605 -0.0015708 -0.00253272 1.77365 2
22.61 -0.00188496 -0.00275906 1.77462 2
22.615 -0.00219911 -0.0030099 1.77535 2
22.62 -0.00251327 -0.00324317 1.77587 2
22.625 -0.00282743 -0.0035265 1.77626 2
22.63 -0.00314159 -0.00379397 1.77653 2
22.635 -0.00314159 -0.0040434 1.77674 2
22.64 -0.00345575 -0.0042871 1.78717 2
22.645 -0.00376991 -0.00456338 1.78174 2
22.65 -0.00376991 -0.00475441 1.79081 2
22.655 -0.00376991 -0.00489145 1.79469 2
22.66 -0.00376991 -0.00495985 1.78721 2
22.665 -0.00376991 -0.00496002 1.79481 2
22.67 -0.00376991 -0.00491152 1.78729 2
22.675 -0.00376991 -0.00483337 1.79487 2
22.68 -0.00376991 -0.00470915 1.79763 2
22.685 -0.00376991 -0.00459302 1.79965 2
22.69 -0.00408407 -0.00453333 1.80111 2
22.695 -0.00408407 -0.00447947 1.7919 2
22.7 -0.00439823 -0.00449949 1.79821 2
22.705 -0.00439823 -0.004504 1.81036 2
22.71 -0.00471239 -0.00459869 1.80617 2
22.715 -0.00471239 -0.00465719 1.80587 2
22.72 -0.00502655 -0.00474414 1.81593 2
22.725 -0.00502655 -0.00479718 1.81024 2
22.73 -0.00534071 -0.00489074 1.81911 2
22.735 -0.00534071 -0.00494153 1.81255 2
22.74 -0.00565487 -0.00500494 1.82079 2
22.745 -0.00565487 -0.00502592 1.81378 2
22.75 -0.00565487 -0.00506869 1.82169 2
22.755 -0.00565487 -0.00508572 1.82472 2
22.76 -0.00565487 -0.00510779 1.82691 2
22.765 -0.00565487 -0.00515162 1.82852 2
22.77 -0.00565487 -0.0052068 1.82968 2
22.775 -0.00565487 -0.00527006 1.83054 2
22.78 -0.00596903 -0.00540135 1.83115 2
22.785 -0.00596903 -0.00550264 1.83162 2
22.79 -0.00596903 -0.00558688 1.84222 2
22.795 -0.00596903 -0.00563416 1.83693 2
22.8 -0.00596903 -0.00564302 1.83581 2
22.805 -0.00565487 -0.0055368 1.83501 2
22.81 -0.00565487 -0.00543999 1.84469 2
22.815 -0.00565487 -0.00533391 1.83873 2
22.82 -0.00596903 -0.00527683 1.8474 2
22.825 -0.00596903 -0.00522913 1.85099 2
22.83 -0.00596903 -0.00520458 1.85359 2
22.835 -0.00628319 -0.00525274 1.84521 2
22.84 -0.00628319 -0.00528933 1.85213 2
22.845 -0.00659734 -0.00538949 1.85443 2
22.85 -0.00659734 -0.0054545 1.8561 2
22.855 -0.00659734 -0.00548334 1.84704 2
22.86 -0.00659734 -0.00546056 1.85346 2
22.865 -0.00659734 -0.00541685 1.8554 2
22.87 -0.00659734 -0.00535113 1.8568 2
22.875 -0.00659734 -0.00525506 1.85784 2
22.88 -0.00659734 -0.0051619 1.85858 2
22.885 -0.00659734 -0.00510389 1.85913 2
22.89 -0.00628319 -0.00500341 1.85952 2
22.895 -0.00628319 -0.00494809 1.85982 2
22.9 -0.00628319 -0.00494437 1.86002 2
22.905 -0.00628319 -0.00495972 1.86019 2
22.91 -0.00628319 -0.00499057 1.87057 2
22.915 -0.00628319 -0.00500633 1.86513 2
22.92 -0.00628319 -0.00502547 1.86389 2
22.925 -0.00628319 -0.00499557 1.863 2
22.93 -0.00628319 -0.00496486 1.87262 2
22.935 -0.00628319 -0.00487614 1.86662 2
22.94 -0.00628319 -0.00480887 1.86497 2
22.945 -0.00628319 -0.00473322 1.86379 2
22.95 -0.00628319 -0.00466242 1.8732 2
22.955 -0.00628319 -0.00464449 1.87733 2
22.96 -0.00628319 -0.00462661 1.87003 2
22.965 -0.00628319 -0.00463853 1.87776 2
22.97 -0.00659734 -0.00475076 1.87034 2
22.975 -0.00659734 -0.00482879 1.87799 2
22.98 -0.00659734 -0.00489357 1.8808 2
22.985 -0.00659734 -0.00493494 1.88286 2
22.99 -0.00659734 -0.00494297 1.87406 2
22.995 -0.00659734 -0.00492431 1.8807 2
23 -0.00659734 -0.00488903 1.88277 2
23.005 -0.00659734 -0.00484176 1.87401 2
23.01 -0.00659734 -0.00479557 1.88064 2
23.015 -0.00659734 -0.00475951 1.87246 2
23.02 -0.00659734 -0.00476699 1.87952 2
23.025 -0.00659734 -0.00478468 1.87164 2
23.03 -0.00659734 -0.00480961 1.87892 2
23.035 -0.00628319 -0.00479313 1.87121 2
23.04 -0.00628319 -0.0047584 1.8786 2
23.045 -0.00628319 -0.00473744 1.88126 2
23.05 -0.00628319 -0.00468776 1.87289 2
23.055 -0.00628319 -0.00462581 1.87985 2
23.06 -0.00628319 -0.00454822 1.87186 2
23.065 -0.00628319 -0.00444663 1.8791 2
23.07 -0.00628319 -0.00436613 1.87132 2
23.075 -0.00628319 -0.00430949 1.86842 2
23.08 -0.00628319 -0.00425762 1.87657 2
23.085 -0.00628319 -0.00423033 1.87978 2
23.09 -0.00628319 -0.00424933 1.8821 2
23.095 -0.00628319 -0.00424749 1.88381 2
23.1 -0.00596903 -0.00421102 1.88504 2
23.105 -0.00596903 -0.0041518 1.87566 2
23.11 -0.00596903 -0.00409604 1.88185 2
23.115 -0.00596903 -0.00400847 1.88363 2
23.12 -0.00565487 -0.00384581 1.8849 2
23.125 -0.00565487 -0.0036946 1.88585 2
23.13 -0.00565487 -0.00351791 1.88652 2
23.135 -0.00534071 -0.00331165 1.88703 2
23.14 -0.00534071 -0.00315085 1.88738 2
23.145 -0.00534071 -0.00301978 1.88766 2
23.15 -0.00534071 -0.00293432 1.88784 2
23.155 -0.00534071 -0.00288302 1.88799 2
23.16 -0.00534071 -0.00284612 1.88808 2
23.165 -0.00534071 -0.00282314 1.89845 2
23.17 -0.00534071 -0.00278447 1.89296 2
